時間,軸1,軸2,軸3,軸4,軸5,軸6
133701,2876NM,2705NM,2779NM,2724NM,2775NM,3153NM,
133731,2823NM,2695NM,2775NM,2680NM,2781NM,3159NM,
133826,2771NM,2695NM,2781NM,2676NM,2773NM,0000NM,
133919,0000NM,2674NM,2771NM,2672NM,2783NM,3113NM,
134400,0000NM,2691NM,2831NM,2680NM,2783NM,3115NM,
134529,2769NM,2703NM,2781NM,2708NM,2811NM,3149NM,
134607,2785NM,2691NM,2892NM,2693NM,2766NM,3075NM,
134634,2773NM,2682NM,2787NM,2680NM,2777NM,3086NM,
134720,2789NM,2682NM,2789NM,2689NM,2768NM,3132NM,
134751,2773NM,2695NM,2859NM,2689NM,2827NM,3104NM,
134930,2756NM,2695NM,2811NM,2687NM,2811NM,3100NM,
134958,uNM,1NM,2798NM,2699NM,2792NM,3100NM,
135047,2785NM,2685NM,2810NM,2670NM,2844NM,3168NM,
135124,2794NM,2693NM,2781NM,2699NM,2836NM,3084NM,
135154,2846NM,2684NM,2787NM,2712NM,2781NM,3144NM,
135324,2790NM,2689NM,2779NM,2735NM,2785NM,3155NM,
135352,2857NM,2680NM,2792NM,2735NM,2815NM,3092NM,
135421,2790NM,2705NM,2798NM,2701NM,2773NM,3119NM,
135454,2831NM,2693NM,2775NM,2699NM,2775NM,3189NM,
135703,2829NM,2705NM,2794NM,2712NM,2802NM,3094NM,
135731,2760NM,2701NM,2878NM,2685NM,2790NM,3125NM,
135759,2777NM,2701NM,2785NM,2691NM,2777NM,3165NM,
135843,2810NM,2689NM,2787NM,2804NM,2813NM,3111NM,
135917,2792NM,2695NM,2804NM,2676NM,2781NM,3094NM,
135943,2831NM,2697NM,2832NM,2695NM,2811NM,3094NM,
140032,2838NM,2693NM,2834NM,2701NM,2785NM,3090NM,
140102,2790NM,2699NM,2790NM,2691NM,2804NM,3125NM,
140141,2796NM,2685NM,2785NM,2666NM,2806NM,3102NM,
140219,2821NM,2701NM,2800NM,2678NM,2802NM,3086NM,
140247,2838NM,2695NM,2798NM,2699NM,2829NM,3104NM,
140356,2802NM,2701NM,2783NM,2701NM,2808NM,3096NM,
140431,2832NM,2680NM,2781NM,2724NM,2792NM,3092NM,
140510,2777NM,2676NM,2790NM,2693NM,2794NM,3083NM,
140545,2855NM,2701NM,2775NM,2701NM,2832NM,3182NM,
140638,2831NM,2726NM,2800NM,2689NM,2785NM,3132NM,
140706,2771NM,2705NM,2836NM,2706NM,2813NM,3117NM,
140808,2789NM,2720NM,2773NM,2689NM,2831NM,3126NM,
140833,2815NM,2699NM,2815NM,2697NM,2811NM,3102NM,
140957,2827NM,2699NM,2766NM,2670NM,2789NM,3105NM,
141026,2785NM,2680NM,2781NM,2685NM,2768NM,3125NM,
141055,2789NM,2693NM,2838NM,2680NM,2787NM,3117NM,
141142,2831NM,2691NM,2769NM,2705NM,2867NM,3071NM,
141228,2808NM,2682NM,2794NM,2697NM,2789NM,3178NM,
141259,2781NM,2693NM,2852NM,2685NM,2783NM,3147NM,
141334,2768NM,2674NM,2802NM,2695NM,2783NM,0000NM,
141409,2836NM,2703NM,2792NM,2695NM,2777NM,3113NM,
141438,2819NM,2674NM,2787NM,2689NM,2787NM,3069NM,
141522,2771NM,2668NM,2802NM,2685NM,2794NM,3107NM,
141549,2806NM,2701NM,2787NM,2705NM,2804NM,3123NM,
141749,2836NM,2689NM,2783NM,2689NM,2781NM,3107NM,
141822,2829NM,2769NM,2789NM,2678NM,2773NM,3126NM,
141919,2785NM,2672NM,2785NM,2701NM,2819NM,3075NM,
141947,2773NM,2705NM,2790NM,2691NM,2783NM,3111NM,
142032,2844NM,2678NM,2783NM,2706NM,2859NM,3096NM,
142106,2811NM,2701NM,2831NM,2691NM,2760NM,3107NM,
142202,2792NM,2691NM,2792NM,2769NM,2794NM,3130NM,
142231,2802NM,2710NM,2787NM,2703NM,2798NM,3109NM,
142308,2811NM,2684NM,2787NM,0000NM,2794NM,3165NM,
143044,2766NM,0000NM,2781NM,2678NM,2829NM,3088NM,
143149,2819NM,2682NM,2802NM,2682NM,2787NM,3090NM,
143215,2785NM,2687NM,2785NM,2668NM,2777NM,3128NM,
143305,2790NM,2689NM,2810NM,2701NM,0000NM,3073NM,
143333,2808NM,2701NM,2804NM,2682NM,2857NM,3197NM,
143413,2825NM,2689NM,2775NM,2674NM,2810NM,3073NM,
143437,2792NM,2697NM,2785NM,2762NM,2775NM,3096NM,
143549,2798NM,2701NM,2794NM,0000NM,2838NM,3100NM,
143613,2783NM,2695NM,2790NM,2685NM,2798NM,3079NM,
143659,2821NM,2678NM,2785NM,2682NM,2794NM,3126NM,
143727,2781NM,2680NM,2811NM,2682NM,2794NM,3079NM,
144017,0000NM,2682NM,2787NM,2685NM,2846NM,3121NM,
144041,2790NM,2672NM,2800NM,2697NM,2844NM,3096NM,
144204,2804NM,2699NM,2785NM,2685NM,2781NM,3094NM,
144234,2808NM,2689NM,2789NM,2697NM,2832NM,3104NM,
144336,2842NM,2684NM,2781NM,2733NM,2771NM,3157NM,
144405,2836NM,2689NM,2794NM,2716NM,2796NM,3132NM,
144450,2777NM,2710NM,2846NM,2670NM,2789NM,3096NM,
144517,2865NM,2691NM,2800NM,2735NM,2783NM,3151NM,
145048,2790NM,2722NM,2783NM,2672NM,2771NM,3168NM,
145136,2796NM,2670NM,2768NM,0000NM,2819NM,3092NM,
145204,2798NM,2701NM,2785NM,2672NM,2802NM,3149NM,
145355,2798NM,2684NM,2785NM,2710NM,2838NM,3092NM,
145419,2798NM,2684NM,2771NM,2680NM,2789NM,3140NM,
145521,2806NM,2703NM,2798NM,2684NM,2827NM,3178NM,
145658,2775NM,2705NM,2832NM,2701NM,2789NM,0000NM,
145721,2823NM,2687NM,2832NM,2687NM,2777NM,3107NM,
145823,2808NM,2685NM,2787NM,2714NM,2810NM,3105NM,
145902,2836NM,2697NM,2789NM,2674NM,2796NM,3123NM,
150032,2768NM,2703NM,2773NM,2699NM,2810NM,3189NM,
150103,2836NM,2693NM,2787NM,2701NM,2790NM,3111NM,
150254,2829NM,2699NM,2775NM,2678NM,2796NM,3184NM,
152019,2785NM,2754NM,2804NM,2705NM,2789NM,3159NM,
152125,2850NM,2697NM,2785NM,2684NM,2781NM,3104NM,
154221,2771NM,2689NM,2829NM,2714NM,2808NM,3075NM,
154245,2800NM,2701NM,2861NM,2714NM,2773NM,3088NM,
154331,2810NM,2703NM,2777NM,2705NM,2792NM,3092NM,
154358,2769NM,2756NM,2785NM,2684NM,2781NM,3115NM,
154446,2800NM,2691NM,2785NM,2691NM,2794NM,3104NM,
154512,2794NM,2703NM,2794NM,2706NM,2789NM,3121NM,
154602,2777NM,2708NM,2813NM,2689NM,2796NM,3123NM,
154632,2790NM,2687NM,2865NM,2703NM,2819NM,3075NM,
154717,2813NM,2695NM,2789NM,2670NM,2811NM,3140NM,
154748,2802NM,2699NM,2800NM,2693NM,2802NM,3136NM,
154829,2842NM,2693NM,2781NM,2678NM,2838NM,3111NM,
154856,2785NM,2689NM,2785NM,2691NM,2792NM,3094NM,
154941,2802NM,2687NM,2800NM,2712NM,2806NM,3100NM,
155008,2777NM,2722NM,2777NM,2701NM,2834NM,3092NM,
155056,2811NM,2687NM,2783NM,2710NM,2821NM,3132NM,
155124,2800NM,2697NM,2811NM,2712NM,2802NM,3090NM,
155212,2802NM,2676NM,2769NM,2689NM,2894NM,3147NM,
155239,2779NM,2684NM,2787NM,2731NM,2802NM,3079NM,
155514,2783NM,2691NM,2796NM,2685NM,2787NM,3090NM,
155542,2785NM,2672NM,2832NM,2685NM,2787NM,3142NM,
155639,2810NM,2703NM,2792NM,2710NM,2787NM,3167NM,
155719,0000NM,2684NM,2798NM,2708NM,2779NM,3094NM,
155831,2792NM,2693NM,2777NM,2750NM,2798NM,3117NM,
160036,2804NM,2689NM,2790NM,2697NM,2852NM,3119NM,
160102,2779NM,2697NM,2783NM,2693NM,2781NM,3073NM,
160153,2785NM,2684NM,2838NM,2684NM,2796NM,3090NM,
160221,2NM,2682NM,2850NM,2687NM,2796NM,3102NM,
160346,2798NM,2691NM,2790NM,2685NM,2821NM,3073NM,
160412,2825NM,2689NM,2792NM,2676NM,2808NM,3165NM,
160456,2775NM,2708NM,2800NM,2729NM,2855NM,3083NM,
160524,2844NM,2682NM,2783NM,2678NM,2819NM,3083NM,
160621,2884NM,2685NM,2789NM,2697NM,2863NM,3107NM,
160648,2823NM,2685NM,2773NM,2731NM,2815NM,3086NM,
160733,2787NM,2691NM,2838NM,2724NM,2832NM,3126NM,
160831,2785NM,2674NM,2825NM,2716NM,2789NM,3086NM,
160917,2869NM,2676NM,2804NM,2708NM,2817NM,3081NM,
161059,2790NM,2701NM,2794NM,2691NM,2800NM,3195NM,
161144,2804NM,2695NM,2840NM,2684NM,2794NM,3077NM,
161210,2825NM,2684NM,2789NM,2693NM,2785NM,3109NM,
162036,2790NM,3079NM,
162050,2813NM,2672NM,2804NM,2687NM,2825NM,3134NM,
162118,2840NM,2693NM,2861NM,2724NM,2846NM,3092NM,
162206,2787NM,2682NM,2787NM,2674NM,2850NM,3142NM,
162233,2798NM,2691NM,2792NM,2758NM,2785NM,3084NM,
162344,2794NM,2699NM,2846NM,2680NM,2790NM,3138NM,
162418,2783NM,2687NM,2796NM,2701NM,2792NM,3197NM,
162448,2808NM,2703NM,2832NM,2697NM,2890NM,3147NM,
162528,2810NM,2684NM,2792NM,2680NM,2829NM,3109NM,
162555,2773NM,2708NM,2783NM,2695NM,2787NM,3128NM,
162643,2821NM,2720NM,2798NM,2708NM,2787NM,3090NM,
162708,2781NM,2701NM,2768NM,2706NM,2806NM,3115NM,
162736,2804NM,2678NM,2792NM,2672NM,2802NM,3081NM,
162818,2789NM,2678NM,2771NM,2703NM,2825NM,3161NM,
162844,2790NM,2747NM,2813NM,2670NM,2794NM,3096NM,
162911,2802NM,2708NM,2790NM,2689NM,2781NM,3096NM,
163003,2819NM,2724NM,2827NM,2699NM,2808NM,3065NM,
163052,2773NM,2674NM,2850NM,2685NM,2771NM,3180NM,
163116,2804NM,2693NM,2783NM,2684NM,2804NM,3107NM,
163155,2888NM,2727NM,2808NM,2714NM,2768NM,3092NM,
163300,2857NM,2676NM,2777NM,2670NM,2838NM,3140NM,
163338,2775NM,2750NM,2792NM,2695NM,2846NM,3100NM,
163412,2792NM,2705NM,2785NM,2699NM,2811NM,3149NM,
163455,2880NM,2697NM,2804NM,2716NM,2789NM,3067NM,
163523,2802NM,2701NM,2775NM,2701NM,2855NM,3126NM,
163607,2775NM,2699NM,2775NM,2714NM,2800NM,3167NM,
163738,2789NM,2722NM,2802NM,2684NM,2815NM,3161NM,
163858,2804NM,2722NM,2829NM,2743NM,2796NM,3226NM,
163929,2771NM,2703NM,2804NM,2727NM,2811NM,3147NM,
164020,2798NM,2701NM,2787NM,2706NM,2796NM,3094NM,
164045,2787NM,2710NM,2790NM,2697NM,2787NM,3077NM,
164145,2819NM,2701NM,2840NM,2691NM,2817NM,3117NM,
164208,2794NM,2697NM,2794NM,2699NM,2794NM,3111NM,
164252,2810NM,2668NM,2783NM,2726NM,2773NM,3098NM,
164316,2853NM,2745NM,2840NM,2708NM,2802NM,3069NM,
164341,2897NM,2708NM,2790NM,2687NM,2804NM,3100NM,
164420,2800NM,2699NM,0000NM,2699NM,2861NM,3138NM,
164439,2808NM,2706NM,2773NM,2687NM,2848NM,3102NM,
164513,2838NM,2768NM,2775NM,2689NM,2783NM,3079NM,
164557,2880NM,2701NM,2775NM,2703NM,2798NM,3117NM,
164641,2783NM,0000NM,2783NM,2689NM,2800NM,3075NM,
