時間,軸1,軸2,軸3,軸4,軸5,軸6
101200,2848NM,2790NM,2861NM,2821NM,2976NM,3037NM,
104606,2842NM,2775NM,2867NM,2813NM,2941NM,3044NM,
104631,2892NM,2811NM,2852NM,2861NM,2957NM,3021NM,
104727,2831NM,2804NM,2853NM,2853NM,2955NM,3039NM,
104759,2863NM,2836NM,2903NM,2798NM,2953NM,3050NM,
104907,2922NM,2815NM,2855NM,2796NM,2922NM,3031NM,
104936,2878NM,2810NM,2861NM,2768NM,2945NM,3050NM,
105037,2869NM,2796NM,2844NM,2827NM,2972NM,3008NM,
105103,2894NM,2832NM,2852NM,2781NM,2993NM,3046NM,
105159,2829NM,2804NM,2832NM,2876NM,3027NM,3048NM,
105226,2852NM,2810NM,2861NM,2817NM,2985NM,3073NM,
105320,2882NM,2821NM,2876NM,2827NM,2951NM,3016NM,
105351,2821NM,2806NM,2894NM,2827NM,2968NM,3060NM,
105445,2880NM,2796NM,2829NM,2808NM,2945NM,3084NM,
105509,2886NM,2836NM,2920NM,2813NM,2932NM,3084NM,
105607,2832NM,2850NM,2882NM,2819NM,2985NM,3029NM,
105637,2859NM,2810NM,2855NM,2808NM,3027NM,3020NM,
105906,2903NM,2842NM,2899NM,2802NM,2949NM,3086NM,
105945,2892NM,2798NM,2819NM,2842NM,2922NM,3060NM,
110032,2873NM,2781NM,2834NM,2817NM,3000NM,3077NM,
110108,2871NM,2829NM,2832NM,2823NM,2941NM,3025NM,
110157,2861NM,2802NM,2930NM,2853NM,2964NM,3067NM,
110223,2924NM,2850NM,2878NM,2796NM,3027NM,3044NM,
110314,2853NM,2842NM,2865NM,2852NM,3006NM,3050NM,
110355,2873NM,2798NM,2873NM,2798NM,2936NM,3012NM,
110441,2832NM,2798NM,2871NM,2794NM,3033NM,3060NM,
110509,2867NM,2804NM,2855NM,2787NM,3012NM,3016NM,
110705,2844NM,2817NM,2863NM,2844NM,2993NM,3062NM,
110753,2926NM,2779NM,2853NM,2779NM,3050NM,3098NM,
110846,2871NM,2802NM,2834NM,2831NM,3002NM,3010NM,
110919,2955NM,2819NM,0000NM,2859NM,2916NM,3048NM,
111046,2882NM,2798NM,2962NM,2832NM,3004NM,3073NM,
111241,2892NM,2800NM,2873NM,2848NM,3029NM,3075NM,
111350,2913NM,2823NM,2878NM,2890NM,2985NM,3052NM,
111422,2867NM,2863NM,2857NM,2798NM,2968NM,3058NM,
111536,2855NM,2831NM,2829NM,2829NM,2960NM,3081NM,
111609,2892NM,2808NM,2869NM,2857NM,2957NM,3063NM,
111715,2813NM,2802NM,2852NM,2850NM,3037NM,3042NM,
111751,1NM,2804NM,2831NM,2815NM,2983NM,3071NM,
112042,2867NM,2836NM,2930NM,2840NM,2983NM,3048NM,
112110,2886NM,2802NM,2911NM,2838NM,2960NM,3052NM,
113853,2876NM,2798NM,2869NM,2802NM,2918NM,3063NM,
113945,2865NM,2850NM,2880NM,2865NM,2972NM,3020NM,
114043,2848NM,2808NM,2874NM,2823NM,3016NM,3065NM,
114138,2857NM,2819NM,2928NM,2798NM,2941NM,3052NM,
114208,2873NM,2796NM,2909NM,2817NM,2934NM,3039NM,
114307,2855NM,2859NM,2873NM,2766NM,2918NM,3048NM,
114336,2894NM,2794NM,2903NM,2787NM,2911NM,3044NM,
114447,2871NM,2842NM,2882NM,2859NM,3037NM,3075NM,
114538,2865NM,2794NM,2865NM,2775NM,2993NM,3002NM,
114733,2890NM,2804NM,2886NM,2836NM,2966NM,3044NM,
114804,2894NM,2806NM,2874NM,2815NM,2922NM,3056NM,
114855,2825NM,2810NM,2882NM,2848NM,2926NM,3081NM,
114924,2867NM,2834NM,2846NM,2831NM,2934NM,3086NM,
115107,2869NM,2777NM,2819NM,2823NM,2941NM,2999NM,
120946,2823NM,2817NM,2831NM,2802NM,2928NM,3037NM,
121822,2859NM,2846NM,2874NM,2890NM,2978NM,3042NM,
121917,2876NM,2873NM,2890NM,2815NM,2945NM,3035NM,
121948,2819NM,2844NM,2821NM,2834NM,2979NM,3050NM,
122037,2829NM,2796NM,2909NM,2855NM,3000NM,3048NM,
122114,2863NM,2796NM,2821NM,2806NM,3023NM,3052NM,
122215,2895NM,2832NM,2855NM,2848NM,2981NM,3081NM,
122241,2903NM,2785NM,2905NM,2899NM,3000NM,3079NM,
122328,2850NM,2810NM,2909NM,2825NM,2981NM,3041NM,
122439,2848NM,2834NM,2880NM,2808NM,2964NM,3067NM,
122720,2901NM,2769NM,2913NM,2867NM,3004NM,3033NM,
122803,2884NM,2800NM,2852NM,2783NM,3037NM,3044NM,
122926,2882NM,2829NM,2846NM,2817NM,2947NM,3042NM,
123004,2846NM,2777NM,2884NM,2842NM,2920NM,3071NM,
131106,2915NM,2829NM,2871NM,2878NM,2997NM,3018NM,
131142,2892NM,2855NM,2869NM,2848NM,2955NM,3031NM,
131245,2884NM,2874NM,2905NM,2861NM,2970NM,3018NM,
131317,2886NM,2804NM,2907NM,2852NM,2924NM,3090NM,
131429,2838NM,2817NM,2832NM,2811NM,2918NM,3050NM,
131459,2861NM,2775NM,2821NM,2836NM,2987NM,3056NM,
132922,2909NM,2844NM,2850NM,2863NM,2920NM,3031NM,
133011,2890NM,2823NM,2878NM,2775NM,2960NM,3060NM,
133100,2842NM,2813NM,2853NM,2829NM,2920NM,3071NM,
133128,2880NM,2815NM,2831NM,2827NM,2958NM,3010NM,
133225,2894NM,2798NM,2827NM,2811NM,2928NM,3065NM,
133306,2903NM,2869NM,2901NM,2842NM,3021NM,3054NM,
133334,2905NM,2825NM,2859NM,2819NM,2989NM,3041NM,
133605,2842NM,2790NM,2871NM,2825NM,2966NM,3063NM,
133632,2911NM,2808NM,2850NM,2810NM,2962NM,3056NM,
133823,2817NM,2855NM,2857NM,2861NM,2999NM,3081NM,
133851,2823NM,2838NM,2832NM,2792NM,2926NM,3025NM,
133953,2903NM,2792NM,2838NM,2808NM,2953NM,3125NM,
134022,2874NM,2848NM,2892NM,2865NM,2922NM,3063NM,
134421,2922NM,2798NM,2827NM,2808NM,3023NM,3031NM,
134450,2855NM,2876NM,2884NM,2848NM,3044NM,3010NM,
134541,2825NM,2829NM,2838NM,2811NM,2979NM,3004NM,
134609,2903NM,2871NM,2831NM,2823NM,2930NM,3056NM,
134656,2878NM,2804NM,2907NM,2815NM,2949NM,3023NM,
134724,2884NM,2836NM,2911NM,2787NM,2915NM,2978NM,
140228,2836NM,2798NM,2918NM,2821NM,3016NM,3050NM,
140254,2825NM,2800NM,2831NM,2903NM,2918NM,3039NM,
140350,2911NM,2773NM,2848NM,2813NM,3008NM,2978NM,
140453,2905NM,2810NM,2907NM,2800NM,2936NM,2978NM,
140540,2859NM,2789NM,2926NM,2876NM,2922NM,3018NM,
141119,2878NM,2874NM,2827NM,2804NM,2979NM,3069NM,
141143,2846NM,2852NM,2874NM,2871NM,3018NM,3018NM,
141237,2888NM,2781NM,2821NM,2787NM,2953NM,3065NM,
141319,2859NM,2844NM,2903NM,2800NM,2989NM,3062NM,
141418,2827NM,2798NM,2895NM,2792NM,2968NM,3084NM,
141446,2850NM,2878NM,2876NM,2855NM,2945NM,3037NM,
141522,2894NM,2852NM,2844NM,2848NM,3016NM,3069NM,
141622,2897NM,2825NM,2844NM,2848NM,2976NM,3012NM,
141648,2880NM,2815NM,2865NM,2817NM,2939NM,2966NM,
141735,2873NM,2792NM,2850NM,2771NM,2918NM,3054NM,
141800,2888NM,2817NM,2874NM,2842NM,3004NM,3065NM,
141859,2901NM,2787NM,2867NM,2796NM,2930NM,3052NM,
141926,2882NM,2817NM,2899NM,2808NM,3016NM,3063NM,
142010,2878NM,2813NM,2832NM,2859NM,2939NM,2991NM,
142134,2865NM,2790NM,2890NM,2794NM,2947NM,3031NM,
142230,2832NM,2783NM,2842NM,2815NM,3000NM,3069NM,
142300,2878NM,2802NM,2859NM,2819NM,2930NM,2983NM,
142749,2882NM,2815NM,2888NM,2813NM,3000NM,3058NM,
142815,2861NM,2802NM,2827NM,2819NM,2930NM,3042NM,
142951,2853NM,2798NM,2924NM,2785NM,3004NM,2987NM,
144350,2848NM,2796NM,2834NM,2850NM,2934NM,3062NM,
144406,2903NM,2836NM,2903NM,2781NM,2934NM,3002NM,
144731,2865NM,2846NM,2863NM,2832NM,2926NM,3048NM,
144758,2869NM,2794NM,2907NM,2861NM,3037NM,3094NM,
145137,2894NM,2825NM,2897NM,2886NM,2970NM,3058NM,
145222,2886NM,2821NM,2892NM,2905NM,2978NM,3075NM,
145307,2832NM,2800NM,2829NM,2796NM,2955NM,3014NM,
145757,2886NM,2785NM,2848NM,2848NM,3004NM,2997NM,
152117,2846NM,2768NM,2895NM,2825NM,3029NM,3071NM,
152223,2895NM,2790NM,2865NM,2798NM,2939NM,3020NM,
152341,2857NM,2792NM,2892NM,2859NM,2932NM,3056NM,
152406,2867NM,2787NM,2876NM,2832NM,2962NM,3025NM,
152504,2861NM,2817NM,2888NM,2813NM,2930NM,3044NM,
152529,2857NM,2792NM,2905NM,2798NM,2922NM,3046NM,
152616,2855NM,2823NM,2855NM,2787NM,2920NM,3041NM,
152643,2869NM,2781NM,2827NM,2779NM,2911NM,3041NM,
152723,2850NM,2798NM,2871NM,2848NM,2918NM,3025NM,
152746,2895NM,2813NM,2861NM,2852NM,2936NM,3012NM,
152830,2913NM,2789NM,2886NM,2796NM,2972NM,3021NM,
152903,2859NM,2781NM,2842NM,2831NM,3014NM,3069NM,
152939,2871NM,2798NM,2853NM,2897NM,2936NM,3041NM,
153002,2874NM,2808NM,2873NM,2796NM,2964NM,3020NM,
153045,2840NM,2785NM,2880NM,2821NM,2924NM,3033NM,
153116,2836NM,2796NM,2873NM,2823NM,2993NM,3083NM,
153149,2934NM,2821NM,2827NM,2871NM,3016NM,3056NM,
153216,2867NM,2768NM,2844NM,2802NM,2985NM,3063NM,
153321,2831NM,2838NM,2869NM,2859NM,2937NM,3063NM,
153348,2874NM,2873NM,2886NM,2815NM,2949NM,3039NM,
153428,2867NM,2827NM,2945NM,2823NM,2991NM,3075NM,
153454,2846NM,2789NM,2846NM,2838NM,2922NM,2985NM,
153544,2825NM,2804NM,2855NM,2878NM,2949NM,3048NM,
153728,2888NM,2829NM,2915NM,2871NM,3018NM,3004NM,
153752,2861NM,2798NM,2848NM,2829NM,2945NM,3130NM,
153846,2907NM,2768NM,2918NM,2811NM,3004NM,3044NM,
153913,2905NM,2769NM,2850NM,2853NM,2939NM,3077NM,
153938,2852NM,2817NM,2903NM,2831NM,2947NM,3094NM,
154027,2918NM,2779NM,2873NM,2842NM,3008NM,3054NM,
154059,2934NM,2857NM,2819NM,2783NM,2936NM,3033NM,
154148,2913NM,2838NM,2859NM,2895NM,3012NM,3012NM,
154215,2899NM,2792NM,2869NM,2813NM,2999NM,3058NM,
154305,2909NM,2857NM,2930NM,2813NM,2920NM,3035NM,
154329,2876NM,2806NM,2855NM,2867NM,2991NM,3077NM,
154428,2897NM,2804NM,2840NM,2848NM,2920NM,3029NM,
154457,2943NM,2838NM,2907NM,2832NM,2922NM,2995NM,
154545,2895NM,2829NM,2840NM,2865NM,2987NM,3000NM,
154609,2897NM,2813NM,2897NM,2802NM,3002NM,3027NM,
154708,2888NM,2848NM,2850NM,2867NM,3006NM,3029NM,
154735,2865NM,2827NM,2840NM,2806NM,3018NM,3050NM,
154827,2909NM,2825NM,2844NM,2813NM,2987NM,3046NM,
155252,2895NM,2834NM,2930NM,2831NM,3004NM,3039NM,
155318,2869NM,2808NM,2894NM,2873NM,2989NM,3083NM,
155341,2869NM,2825NM,2829NM,2771NM,3002NM,3069NM,
155517,2905NM,2832NM,2827NM,2813NM,3048NM,3094NM,
155621,2848NM,2836NM,2905NM,2848NM,2997NM,3044NM,
155702,2865NM,2840NM,2899NM,2817NM,2979NM,3062NM,
155729,2876NM,2817NM,2915NM,2869NM,3029NM,3048NM,
155813,2869NM,2804NM,2825NM,2811NM,2989NM,3050NM,
155840,2907NM,2853NM,2829NM,2829NM,3023NM,3084NM,
155922,2848NM,2813NM,2855NM,2855NM,3020NM,3071NM,
155949,2899NM,2873NM,2819NM,2783NM,2968NM,3052NM,
160033,2897NM,2825NM,2832NM,2794NM,2987NM,3062NM,
160058,2844NM,2783NM,2926NM,2871NM,2936NM,3023NM,
160148,2850NM,2806NM,2865NM,2899NM,2915NM,3006NM,
160352,2827NM,2815NM,2842NM,2827NM,2991NM,3039NM,
160437,2894NM,2873NM,2867NM,2817NM,2939NM,3025NM,
160503,2886NM,2840NM,2905NM,2789NM,2983NM,3050NM,
160552,2831NM,2821NM,2876NM,2884NM,2974NM,2985NM,
160756,2886NM,2804NM,2915NM,2859NM,2920NM,3075NM,
160848,2878NM,2800NM,2853NM,2888NM,3021NM,3088NM,
160914,2840NM,2810NM,2897NM,2811NM,2983NM,3069NM,
161004,2922NM,2792NM,2915NM,2781NM,3048NM,3033NM,
161028,2928NM,2792NM,2850NM,2806NM,2920NM,3037NM,
161159,2855NM,2813NM,2838NM,2779NM,2985NM,3052NM,
161246,2861NM,2836NM,2911NM,2863NM,2985NM,3058NM,
161625,2863NM,2810NM,2853NM,2817NM,2930NM,3018NM,
161650,2873NM,2838NM,2852NM,2804NM,2951NM,3071NM,
161731,2907NM,2817NM,2821NM,2789NM,2928NM,3083NM,
161800,2922NM,2850NM,2899NM,2871NM,2991NM,3062NM,
161850,2850NM,2813NM,2899NM,2834NM,2915NM,2993NM,
161917,2903NM,2796NM,2909NM,2850NM,2909NM,3054NM,
162331,2899NM,2871NM,2876NM,2831NM,2947NM,3042NM,
162535,2884NM,2863NM,2859NM,2831NM,3016NM,3063NM,
162602,2901NM,2785NM,2823NM,2840NM,2993NM,2995NM,
162704,2892NM,2790NM,2874NM,2811NM,3035NM,3027NM,
162853,0000NM,2785NM,2846NM,2825NM,2953NM,3000NM,
163927,2825NM,0000NM,2901NM,2819NM,2953NM,3044NM,
164006,2890NM,2808NM,2852NM,2855NM,2953NM,3067NM,
164030,2880NM,2836NM,2888NM,2855NM,3031NM,3025NM,
164109,2899NM,2834NM,2840NM,2852NM,2916NM,3046NM,
164133,2882NM,2790NM,2911NM,2836NM,3000NM,3012NM,
164236,2829NM,2832NM,2874NM,2796NM,2936NM,3065NM,
164322,2894NM,2817NM,2878NM,2838NM,2926NM,3037NM,
164400,2842NM,2857NM,2829NM,2840NM,2983NM,3094NM,
164443,2886NM,2825NM,2850NM,2815NM,2970NM,3033NM,
164515,2934NM,2796NM,2907NM,2871NM,2934NM,3012NM,
164606,2899NM,2808NM,2852NM,2802NM,2960NM,3067NM,
164709,2926NM,2806NM,2823NM,2817NM,2947NM,2993NM,
164732,2907NM,2846NM,2928NM,2852NM,2978NM,3029NM,
164859,2918NM,2855NM,2838NM,2871NM,3004NM,3065NM,
164924,2823NM,2798NM,2821NM,2850NM,2920NM,3041NM,
165119,2874NM,2813NM,2899NM,2850NM,3012NM,3077NM,
165202,2842NM,2781NM,2848NM,2815NM,2991NM,3073NM,
165237,2857NM,2829NM,2924NM,2781NM,3025NM,3033NM,
165319,2873NM,2796NM,2939NM,2874NM,3018NM,3027NM,
165353,2873NM,2813NM,2895NM,2834NM,2968NM,3056NM,
165426,2903NM,2823NM,2920NM,2888NM,3012NM,3060NM,
165509,2937NM,2798NM,2823NM,2846NM,2970NM,3033NM,
173225,2873NM,2815NM,2901NM,2825NM,3014NM,3031NM,
173301,1NM,2836NM,0000NM,2882NM,3012NM,3029NM,
173756,2895NM,2852NM,2865NM,2840NM,2922NM,3063NM,
173823,2850NM,2802NM,2846NM,2777NM,3012NM,3058NM,
173908,2901NM,2836NM,2852NM,2832NM,2995NM,3027NM,
173935,2876NM,2811NM,2829NM,2815NM,2926NM,3067NM,
174021,2844NM,2823NM,2932NM,2813NM,2947NM,3016NM,
174117,2882NM,2768NM,0000NM,2787NM,3020NM,3042NM,
174604,2871NM,2827NM,2871NM,2806NM,2939NM,3048NM,
174816,2819NM,2792NM,2895NM,2800NM,2928NM,3039NM,
174843,2874NM,2790NM,2846NM,2787NM,2930NM,3023NM,
174930,2943NM,2838NM,2928NM,2773NM,2916NM,3029NM,
174956,2888NM,2806NM,2846NM,2798NM,2960NM,3050NM,
175055,2838NM,2808NM,2821NM,2808NM,2951NM,3044NM,
175130,2918NM,2848NM,2863NM,2827NM,2999NM,3071NM,
175214,2894NM,2808NM,2886NM,2804NM,2943NM,3050NM,
175337,2836NM,2821NM,2897NM,2821NM,2918NM,3067NM,
175406,2844NM,2813NM,2911NM,2827NM,3002NM,3075NM,
175448,2869NM,2831NM,2916NM,2789NM,2978NM,3090NM,
175533,2918NM,2874NM,2842NM,2878NM,2928NM,3025NM,
175559,2873NM,2792NM,2934NM,2838NM,2953NM,3048NM,
175633,2842NM,2844NM,2861NM,2777NM,3018NM,3031NM,
180035,2831NM,2779NM,2895NM,2796NM,3006NM,3037NM,
180104,2869NM,2804NM,2928NM,2783NM,3016NM,3033NM,
182856,2874NM,2783NM,2907NM,2775NM,2987NM,3035NM,
183005,2880NM,2779NM,2909NM,2798NM,2985NM,3035NM,
183032,2825NM,2806NM,2916NM,2815NM,2920NM,3067NM,
183057,2842NM,2852NM,2867NM,2882NM,2985NM,3044NM,
183121,2827NM,2800NM,2844NM,2783NM,2974NM,3100NM,
183156,2832NM,2831NM,2918NM,2852NM,2924NM,3063NM,
183315,2871NM,2857NM,2892NM,2857NM,2983NM,3004NM,
183340,2892NM,2821NM,2859NM,2798NM,2974NM,3077NM,
183418,2911NM,2806NM,2905NM,2789NM,2970NM,3039NM,
183442,2850NM,2766NM,2817NM,2874NM,2983NM,3039NM,
183529,2886NM,2792NM,2915NM,2857NM,2989NM,3023NM,
183551,2855NM,2827NM,2918NM,2869NM,2993NM,3056NM,
183705,2888NM,2783NM,2844NM,2846NM,3018NM,3029NM,
183731,2850NM,2800NM,2844NM,2842NM,2964NM,3044NM,
183823,2884NM,2844NM,2905NM,2853NM,2945NM,3016NM,
183845,2899NM,2804NM,2878NM,2817NM,2928NM,3071NM,
184003,2880NM,2810NM,2836NM,2869NM,2941NM,3050NM,
184039,2840NM,2789NM,2922NM,2844NM,2945NM,3021NM,
184125,2831NM,2836NM,2829NM,2829NM,2936NM,3037NM,
184250,2930NM,2802NM,2869NM,2831NM,2957NM,3052NM,
184336,2815NM,2796NM,2853NM,2802NM,2999NM,3062NM,
184401,2867NM,2802NM,2855NM,2813NM,3020NM,3062NM,
184747,2819NM,2846NM,2827NM,2783NM,2962NM,2995NM,
184855,2846NM,2811NM,2903NM,2848NM,2947NM,3018NM,
184920,2850NM,2829NM,2865NM,2853NM,2947NM,3054NM,
185022,2884NM,2800NM,2903NM,2861NM,2960NM,3081NM,
185048,2829NM,2819NM,2873NM,2865NM,3025NM,3092NM,
185845,2853NM,2802NM,2823NM,2811NM,2926NM,3054NM,
185912,2932NM,2844NM,2895NM,2878NM,2928NM,3033NM,
190001,2859NM,2846NM,2821NM,2796NM,3014NM,3058NM,
190026,2829NM,2810NM,2909NM,2831NM,2997NM,3056NM,
190120,2863NM,2798NM,2840NM,2790NM,2907NM,3018NM,
190156,2844NM,2859NM,2853NM,2852NM,2991NM,3109NM,
190319,2867NM,2819NM,2850NM,2869NM,2920NM,3037NM,
190416,2886NM,2806NM,2855NM,2804NM,2957NM,3069NM,
191136,2853NM,2785NM,2855NM,2842NM,2976NM,3044NM,
191201,2915NM,2817NM,2865NM,2871NM,2981NM,3084NM,
191349,2882NM,2790NM,2865NM,2840NM,2918NM,3048NM,
191413,2888NM,2859NM,2855NM,2840NM,2978NM,3050NM,
191459,2840NM,2871NM,2857NM,2842NM,2922NM,3069NM,
191529,2848NM,2834NM,2842NM,2859NM,2920NM,3084NM,
191616,2861NM,2861NM,2937NM,2779NM,2985NM,3018NM,
191642,2825NM,2802NM,2958NM,2832NM,3021NM,3073NM,
191733,2836NM,2800NM,2827NM,2811NM,2951NM,3094NM,
191804,2829NM,2817NM,2871NM,2823NM,2964NM,3035NM,
191853,2934NM,2823NM,2840NM,2852NM,2979NM,3020NM,
191918,2825NM,2834NM,2878NM,2815NM,2968NM,3060NM,
192024,0000NM,2806NM,2836NM,2800NM,2966NM,3067NM,
192120,2852NM,2808NM,2863NM,2878NM,3008NM,0000NM,
192201,2873NM,2802NM,2874NM,2817NM,2949NM,3075NM,
192302,2890NM,2823NM,2857NM,2871NM,3039NM,3056NM,
192441,2911NM,2867NM,2861NM,2804NM,2932NM,3016NM,
192505,2853NM,2829NM,2890NM,2804NM,2936NM,3092NM,
192558,2871NM,2823NM,2905NM,2832NM,2978NM,3075NM,
192626,2876NM,2798NM,2838NM,2823NM,3023NM,3039NM,
192726,2934NM,2834NM,2869NM,2768NM,2985NM,3025NM,
193647,2888NM,2811NM,2903NM,2880NM,2958NM,0000NM,
193745,2892NM,2813NM,2848NM,2769NM,2951NM,3052NM,
193915,2832NM,2831NM,2823NM,2815NM,2974NM,3033NM,
194034,2915NM,2815NM,2930NM,2792NM,2918NM,3058NM,
194059,2905NM,2785NM,2874NM,2813NM,2926NM,3102NM,
194152,2848NM,2796NM,2899NM,2834NM,3014NM,3021NM,
194216,2907NM,2827NM,2882NM,2848NM,2991NM,3042NM,
194242,2855NM,2827NM,2880NM,2838NM,3029NM,3056NM,
194306,2867NM,2821NM,2831NM,2777NM,2932NM,3039NM,
194328,2905NM,2800NM,2853NM,2804NM,2924NM,3056NM,
194352,2863NM,2758NM,2899NM,2811NM,2947NM,3016NM,
194421,2886NM,2785NM,2894NM,2855NM,3033NM,3081NM,
194441,2909NM,2827NM,2915NM,2848NM,2943NM,3044NM,
194504,2884NM,2781NM,2850NM,2832NM,2953NM,2995NM,
194536,2905NM,2804NM,2903NM,2787NM,3008NM,3008NM,
194631,2842NM,2831NM,2867NM,2863NM,2934NM,3067NM,
194659,2897NM,2794NM,2844NM,2857NM,2974NM,3073NM,
194730,2869NM,2846NM,2829NM,2846NM,3033NM,3035NM,
194829,2838NM,2800NM,2874NM,2834NM,2922NM,3029NM,
195355,
195410,2861NM,2794NM,2903NM,2819NM,2920NM,3090NM,
200119,2880NM,2819NM,2911NM,2863NM,3033NM,3037NM,
200151,0000NM,2817NM,2907NM,2781NM,2979NM,3075NM,
201326,2993NM,
201340,2859NM,2848NM,2897NM,2775NM,2928NM,3090NM,
201416,2850NM,2811NM,2863NM,2836NM,3014NM,3000NM,
201444,2853NM,2838NM,2819NM,2800NM,2907NM,3042NM,
201508,2899NM,2800NM,2903NM,2842NM,3018NM,3002NM,
201647,2865NM,2831NM,2878NM,2892NM,2911NM,3058NM,
201724,2913NM,2836NM,2863NM,2842NM,3006NM,3025NM,
201742,2871NM,2831NM,2873NM,2840NM,2939NM,3021NM,
201803,2865NM,2874NM,2909NM,2852NM,3025NM,3029NM,
201825,2876NM,2790NM,2853NM,2802NM,2962NM,3002NM,
201847,2880NM,2829NM,2846NM,2842NM,2995NM,3035NM,
