時間,軸1,軸2,軸3,軸4,軸5,軸6
101320,2781NM,2682NM,2869NM,2672NM,2779NM,3083NM,
101353,2762NM,2705NM,2880NM,2712NM,2779NM,3107NM,
101421,2783NM,2699NM,2972NM,2676NM,2800NM,3126NM,
101834,2783NM,2678NM,2878NM,2687NM,2789NM,3092NM,
101933,2802NM,2685NM,2878NM,2705NM,2836NM,3142NM,
102031,2798NM,2693NM,2884NM,2689NM,2790NM,3100NM,
102115,2779NM,2701NM,2876NM,2680NM,2802NM,3063NM,
102250,2829NM,2678NM,2886NM,2670NM,2800NM,3073NM,
102353,2796NM,2674NM,2886NM,2680NM,2783NM,3165NM,
102744,2779NM,2676NM,2878NM,2747NM,2779NM,3136NM,
102830,2781NM,2676NM,2873NM,2705NM,2901NM,3167NM,
102950,2783NM,2699NM,2886NM,2701NM,2777NM,3147NM,
103047,2789NM,2687NM,2880NM,2687NM,2773NM,3132NM,
103127,2821NM,2678NM,2880NM,2678NM,2821NM,3098NM,
104250,2771NM,2680NM,2871NM,2663NM,2768NM,3138NM,
104712,2785NM,2668NM,2926NM,2693NM,2769NM,3088NM,
104747,2802NM,2693NM,2895NM,2693NM,2777NM,3130NM,
104816,2787NM,2699NM,2888NM,2691NM,2777NM,3172NM,
104846,2787NM,2699NM,2880NM,2676NM,2792NM,3130NM,
104951,2775NM,2716NM,2897NM,2758NM,2794NM,3079NM,
105018,2783NM,2691NM,2926NM,2682NM,2798NM,3138NM,
105059,2800NM,2718NM,2892NM,2661NM,2796NM,3107NM,
105122,2779NM,2687NM,2936NM,2680NM,2775NM,3090NM,
105236,2821NM,2729NM,2873NM,2714NM,2769NM,3123NM,
105339,2821NM,2672NM,2874NM,2687NM,2773NM,3126NM,
105438,2781NM,2685NM,2876NM,2731NM,2768NM,3102NM,
105638,2787NM,2685NM,2880NM,2687NM,2794NM,3084NM,
105707,2785NM,2693NM,2874NM,2691NM,2766NM,3096NM,
105817,2781NM,2691NM,2882NM,2687NM,2768NM,3115NM,
105900,2785NM,2691NM,2876NM,2674NM,2790NM,3062NM,
105944,2777NM,2678NM,2871NM,2687NM,2785NM,3119NM,
110025,2796NM,2670NM,2869NM,2689NM,2796NM,3153NM,
110100,2815NM,2684NM,2878NM,2684NM,2773NM,3117NM,
110158,2777NM,2687NM,2903NM,2661NM,2775NM,3107NM,
110331,2794NM,2670NM,2903NM,2691NM,2779NM,3067NM,
110519,2796NM,2684NM,2880NM,2687NM,2785NM,3079NM,
110552,2779NM,2678NM,2905NM,2747NM,2810NM,3125NM,
110629,2787NM,2663NM,2859NM,2766NM,2771NM,3102NM,
110652,2798NM,2680NM,2880NM,2668NM,2783NM,3062NM,
110816,2790NM,2682NM,2878NM,2699NM,2790NM,3155NM,
110846,2787NM,2685NM,2892NM,2682NM,2827NM,3126NM,
111144,2781NM,2701NM,2895NM,2674NM,2869NM,3098NM,
111237,2781NM,2668NM,2895NM,2687NM,2787NM,3155NM,
111504,2819NM,2695NM,2909NM,2731NM,2800NM,3132NM,
111527,2787NM,2735NM,2871NM,2678NM,2792NM,3088NM,
111557,2779NM,2727NM,2890NM,2678NM,2771NM,3088NM,
111623,2768NM,2689NM,2888NM,2687NM,2838NM,3090NM,
111907,2789NM,2693NM,2888NM,2685NM,2783NM,3081NM,
111932,2798NM,2680NM,2871NM,2695NM,2773NM,3065NM,
112026,2804NM,2697NM,2922NM,2674NM,2779NM,3155NM,
112157,2785NM,2691NM,2880NM,2756NM,2777NM,3071NM,
112248,2794NM,2699NM,2888NM,2684NM,2777NM,3121NM,
112318,2783NM,2710NM,2901NM,2762NM,2796NM,3157NM,
112358,2821NM,2676NM,2878NM,2691NM,2789NM,3105NM,
112425,2798NM,2695NM,2894NM,2684NM,2789NM,3105NM,
112819,2800NM,2701NM,2901NM,2718NM,2792NM,3144NM,
112847,2775NM,2687NM,2871NM,2670NM,2796NM,3069NM,
112927,2802NM,2747NM,2884NM,2695NM,2790NM,3098NM,
112950,2789NM,2689NM,2874NM,2712NM,2823NM,3092NM,
113431,2785NM,2684NM,2871NM,2703NM,2773NM,3104NM,
113456,2789NM,2685NM,2876NM,2659NM,2798NM,3083NM,
113644,2789NM,2674NM,2894NM,2670NM,2804NM,3071NM,
113708,2787NM,2695NM,2880NM,2687NM,2777NM,3102NM,
113759,2775NM,2676NM,2897NM,2699NM,2785NM,3090NM,
113901,2785NM,2680NM,2936NM,2687NM,2789NM,3178NM,
114017,2810NM,2706NM,2905NM,2697NM,2790NM,3102NM,
114042,2781NM,2697NM,2869NM,2670NM,2773NM,3126NM,
114207,2781NM,2691NM,2886NM,2737NM,2777NM,3128NM,
114357,2771NM,2670NM,2888NM,2695NM,2800NM,3149NM,
114446,2781NM,2684NM,2876NM,2701NM,2787NM,3077NM,
114514,1NM,2687NM,2890NM,2680NM,2779NM,3100NM,
114547,2834NM,2693NM,2876NM,2699NM,2771NM,3151NM,
114659,2768NM,2674NM,2873NM,2682NM,2823NM,3098NM,
114722,2785NM,2729NM,2899NM,2720NM,2808NM,3100NM,
114806,2773NM,2699NM,2878NM,2733NM,2777NM,3126NM,
114836,2813NM,2687NM,2888NM,2670NM,2781NM,3109NM,
115105,2829NM,2684NM,2886NM,2699NM,2781NM,3111NM,
115142,2790NM,2703NM,2890NM,2678NM,2787NM,3142NM,
115208,2785NM,2693NM,2876NM,2769NM,2768NM,3071NM,
115320,2798NM,2693NM,2890NM,2670NM,2775NM,3140NM,
115449,2794NM,2684NM,2895NM,2684NM,2783NM,3138NM,
115525,2783NM,2691NM,2886NM,2666NM,2771NM,3121NM,
115600,2792NM,2689NM,2888NM,2685NM,2790NM,3071NM,
115810,2800NM,2706NM,2901NM,2680NM,2783NM,3107NM,
115853,2813NM,2680NM,2871NM,2693NM,2789NM,0000NM,
115920,2783NM,2672NM,2892NM,2699NM,2781NM,3075NM,
120133,2769NM,2695NM,2903NM,2670NM,2785NM,3107NM,
120238,2806NM,2687NM,2874NM,2766NM,2781NM,3125NM,
120310,2783NM,2682NM,2899NM,2674NM,2836NM,3123NM,
120348,2785NM,2693NM,2884NM,2705NM,2789NM,3073NM,
120500,2790NM,2699NM,2918NM,2745NM,2785NM,3113NM,
120627,2775NM,2687NM,2880NM,2737NM,2787NM,3077NM,
120729,2775NM,2695NM,2874NM,2691NM,2790NM,3119NM,
120825,2815NM,2697NM,2873NM,2676NM,2802NM,3086NM,
120937,2771NM,2687NM,2892NM,2670NM,2769NM,3102NM,
121018,2842NM,2689NM,2882NM,2699NM,2790NM,3157NM,
121048,2785NM,2695NM,2874NM,2775NM,2773NM,3077NM,
121149,2785NM,0000NM,2880NM,2695NM,2779NM,3107NM,
121201,2771NM,2705NM,2880NM,2695NM,2781NM,3128NM,
121306,2798NM,2695NM,2882NM,2720NM,2789NM,3111NM,
121456,2785NM,2680NM,2882NM,2684NM,2779NM,3157NM,
121603,2783NM,2670NM,2878NM,2706NM,2768NM,3130NM,
121637,2811NM,2678NM,2966NM,2682NM,2832NM,3123NM,
121709,2777NM,2680NM,2882NM,2676NM,2775NM,3086NM,
121747,2773NM,2697NM,2876NM,2703NM,2785NM,3092NM,
121821,2804NM,2697NM,2903NM,2697NM,2859NM,3083NM,
121916,2785NM,2710NM,2899NM,2695NM,2789NM,3071NM,
121954,2775NM,2701NM,2873NM,2687NM,2798NM,3083NM,
122125,2886NM,2682NM,3000NM,2695NM,2773NM,3083NM,
122150,2781NM,2716NM,2890NM,2712NM,2790NM,3104NM,
122218,2827NM,2697NM,2884NM,2695NM,2789NM,3130NM,
122335,2773NM,2680NM,2882NM,2716NM,2783NM,3146NM,
122530,2768NM,2682NM,2884NM,2689NM,2831NM,3098NM,
122611,2848NM,2691NM,2903NM,2684NM,2787NM,3100NM,
122637,2798NM,2695NM,2899NM,2676NM,2855NM,3086NM,
122738,2810NM,2695NM,2878NM,2680NM,2783NM,3067NM,
122822,2783NM,2695NM,2878NM,2689NM,2901NM,3167NM,
122904,2804NM,2685NM,2871NM,2756NM,2787NM,3130NM,
122927,2787NM,2697NM,2901NM,2668NM,2777NM,3128NM,
123144,2781NM,2729NM,2876NM,2724NM,2779NM,3092NM,
123234,2785NM,2737NM,2880NM,2739NM,2777NM,3090NM,
130527,2789NM,2720NM,2892NM,2735NM,2773NM,3163NM,
130625,2779NM,2716NM,2867NM,2726NM,2798NM,3115NM,
130749,2779NM,2729NM,2873NM,2712NM,2781NM,3107NM,
130824,2863NM,2699NM,2901NM,2689NM,2777NM,3134NM,
130931,2783NM,2689NM,2905NM,2693NM,2808NM,3084NM,
131008,2848NM,2687NM,2899NM,2691NM,2775NM,3090NM,
131116,2789NM,2693NM,2911NM,2691NM,2798NM,3086NM,
131157,2779NM,2701NM,2894NM,2693NM,2773NM,3104NM,
131258,2787NM,2691NM,2873NM,2691NM,2785NM,3155NM,
131724,2783NM,2676NM,2873NM,2695NM,2781NM,3081NM,
142243,2806NM,2695NM,2882NM,2697NM,2790NM,0000NM,
142320,2787NM,2682NM,2915NM,2684NM,2796NM,3071NM,
142404,2796NM,2682NM,2899NM,2682NM,2781NM,3109NM,
142457,2792NM,2699NM,2882NM,2699NM,2794NM,3081NM,
142557,2781NM,2699NM,2888NM,2695NM,2798NM,3117NM,
142633,2769NM,2695NM,2882NM,2729NM,2792NM,3168NM,
142708,2783NM,2705NM,2886NM,2670NM,2796NM,3088NM,
142906,2790NM,2685NM,2897NM,2678NM,2819NM,3144NM,
142949,2785NM,2691NM,2888NM,2762NM,2785NM,3132NM,
143028,2790NM,2680NM,2888NM,2705NM,2789NM,3186NM,
143111,2779NM,2676NM,2884NM,2701NM,2777NM,3071NM,
143155,2785NM,2676NM,2899NM,2697NM,2781NM,3180NM,
143252,2789NM,2668NM,2924NM,2764NM,2789NM,3077NM,
143335,2777NM,2718NM,2882NM,2689NM,2783NM,3094NM,
143411,2800NM,2687NM,2892NM,2695NM,2777NM,3140NM,
143432,2787NM,2693NM,2884NM,2689NM,2798NM,3107NM,
143502,2794NM,2687NM,2884NM,2701NM,2838NM,3142NM,
143525,2775NM,2741NM,2888NM,2680NM,2783NM,3084NM,
143600,2796NM,2676NM,2878NM,2695NM,2783NM,3071NM,
143623,2790NM,2691NM,2882NM,2750NM,2783NM,3090NM,
143738,2802NM,2682NM,2886NM,2682NM,2792NM,3151NM,
143821,2785NM,2699NM,2880NM,2689NM,2779NM,3157NM,
143903,2823NM,2695NM,2907NM,2697NM,2773NM,3071NM,
143944,2790NM,2687NM,2878NM,2685NM,2777NM,3081NM,
144058,2800NM,2680NM,2886NM,2680NM,2823NM,3104NM,
144150,2775NM,2727NM,2876NM,2689NM,2777NM,3113NM,
144249,2769NM,2733NM,2884NM,2727NM,2794NM,3151NM,
144347,2787NM,2687NM,2874NM,2666NM,2796NM,3079NM,
144442,2777NM,2685NM,2888NM,2687NM,2790NM,3107NM,
144617,2783NM,2674NM,2880NM,2697NM,2762NM,3067NM,
144651,2802NM,2684NM,2880NM,2672NM,2806NM,3125NM,
144718,2832NM,2691NM,2890NM,2693NM,2787NM,3100NM,
144741,2779NM,2685NM,2873NM,2697NM,2789NM,3123NM,
144809,2798NM,2682NM,2901NM,2726NM,2781NM,3104NM,
144906,2785NM,2680NM,2894NM,2680NM,2792NM,3197NM,
144941,2792NM,2693NM,2880NM,2691NM,2789NM,3134NM,
145048,2792NM,0000NM,2876NM,2684NM,2789NM,3144NM,
145210,2792NM,2708NM,2880NM,2689NM,2775NM,3086NM,
145304,2792NM,2691NM,2937NM,2684NM,2768NM,3081NM,
145432,2863NM,2685NM,2892NM,2674NM,2790NM,3075NM,
145502,2781NM,2695NM,2932NM,2710NM,2783NM,3170NM,
145627,2783NM,2747NM,2878NM,2685NM,2785NM,3172NM,
145711,2794NM,2699NM,2882NM,2674NM,2792NM,3109NM,
150051,2802NM,2687NM,2928NM,2693NM,2771NM,3073NM,
150122,2783NM,2710NM,2884NM,2685NM,2827NM,3088NM,
150147,2775NM,2745NM,2884NM,2706NM,2775NM,3138NM,
150213,2789NM,2699NM,2886NM,2689NM,2783NM,3071NM,
151521,2775NM,2687NM,2880NM,2684NM,2813NM,3134NM,
151620,2802NM,2676NM,2895NM,2708NM,2779NM,3140NM,
151730,2794NM,2699NM,2884NM,2676NM,2777NM,3067NM,
151837,2832NM,2697NM,2884NM,2672NM,2781NM,3147NM,
151953,2777NM,2699NM,2888NM,2706NM,2794NM,3132NM,
152032,2790NM,2676NM,2882NM,2682NM,2794NM,3067NM,
152144,2798NM,2689NM,2888NM,2684NM,2783NM,3083NM,
152227,2771NM,2691NM,2878NM,2666NM,2773NM,3140NM,
152540,2808NM,2699NM,2905NM,2678NM,2777NM,3081NM,
152624,2783NM,2691NM,2884NM,2680NM,2785NM,3119NM,
152707,2777NM,2682NM,2892NM,2684NM,2804NM,3111NM,
152754,2790NM,2682NM,2886NM,2685NM,2783NM,3109NM,
152913,2802NM,2674NM,2874NM,2687NM,2775NM,3188NM,
153150,2787NM,2682NM,2894NM,2672NM,2775NM,3086NM,
153537,2779NM,2691NM,2939NM,2708NM,2846NM,3084NM,
154040,2781NM,2699NM,2905NM,2670NM,2794NM,3117NM,
154240,2769NM,2678NM,2869NM,2676NM,2771NM,3140NM,
154315,2771NM,2695NM,2874NM,2695NM,2790NM,3115NM,
154404,2768NM,2699NM,2882NM,2670NM,2766NM,3136NM,
154453,2790NM,2695NM,2888NM,2699NM,2853NM,3088NM,
154555,2794NM,2676NM,2920NM,2685NM,2777NM,3075NM,
154707,2771NM,2676NM,2874NM,2697NM,2771NM,3115NM,
154755,2775NM,2691NM,2880NM,2685NM,2831NM,3098NM,
154910,2792NM,2705NM,2976NM,2689NM,2785NM,3075NM,
155023,2790NM,2691NM,2922NM,2693NM,2769NM,3052NM,
155112,2790NM,2687NM,2876NM,2695NM,2790NM,3134NM,
155232,2829NM,2695NM,2895NM,2685NM,2787NM,3123NM,
155258,2823NM,2693NM,2869NM,2699NM,2785NM,3113NM,
155333,2800NM,2701NM,2890NM,2676NM,2800NM,3159NM,
155758,2775NM,2687NM,2897NM,2699NM,2773NM,3149NM,
155911,2783NM,2689NM,2895NM,2672NM,2785NM,3167NM,
160238,2789NM,2701NM,2901NM,2680NM,2838NM,3115NM,
160322,2798NM,2684NM,2890NM,2670NM,2764NM,0000NM,
161418,
161432,2773NM,2701NM,2892NM,2668NM,2789NM,3128NM,
161603,2796NM,2708NM,2869NM,2678NM,2773NM,3098NM,
161640,2777NM,2676NM,2888NM,2672NM,2777NM,3102NM,
161719,2785NM,2685NM,2873NM,2684NM,2794NM,3069NM,
161804,2800NM,2695NM,2853NM,2699NM,2794NM,3104NM,
161932,2802NM,2682NM,2888NM,2712NM,2798NM,3125NM,
162053,2785NM,2678NM,2871NM,2689NM,2766NM,3130NM,
162534,0000NM,2668NM,2884NM,2743NM,2787NM,3146NM,
162646,2771NM,2685NM,2869NM,2752NM,2792NM,3086NM,
163906,2796NM,2678NM,2894NM,2701NM,2768NM,3212NM,
164016,2810NM,2676NM,2876NM,2697NM,2792NM,3084NM,
164053,2779NM,2705NM,2882NM,2684NM,2789NM,3128NM,
164514,2800NM,2699NM,2880NM,2697NM,2867NM,3151NM,
