時間,軸1,軸2,軸3,軸4,軸5,軸6
114630,2884NM,2810NM,2857NM,2819NM,2913NM,3052NM,
114725,2878NM,2787NM,2852NM,2810NM,2918NM,3046NM,
114821,2855NM,2815NM,2836NM,2815NM,2934NM,3035NM,
114852,2876NM,2874NM,2895NM,2859NM,3014NM,3042NM,
114953,2928NM,2773NM,2815NM,2810NM,2953NM,3054NM,
115653,2863NM,2792NM,2834NM,2855NM,2936NM,3048NM,
115720,2857NM,2813NM,2867NM,2846NM,2947NM,3020NM,
115806,2888NM,2777NM,2850NM,2838NM,3025NM,3000NM,
115832,2832NM,2832NM,2863NM,2777NM,2949NM,3027NM,
115919,2852NM,2867NM,2861NM,2781NM,3006NM,3048NM,
115952,2892NM,2773NM,2853NM,2789NM,2936NM,3033NM,
120039,2890NM,2802NM,2895NM,2821NM,2993NM,3056NM,
120107,2874NM,2863NM,2852NM,2792NM,2943NM,3073NM,
120200,2852NM,2806NM,2821NM,2819NM,2955NM,3046NM,
120230,2871NM,2855NM,2834NM,2790NM,2930NM,3042NM,
120317,2897NM,2808NM,2846NM,2815NM,2979NM,3033NM,
120346,2869NM,2817NM,2857NM,2829NM,2930NM,3094NM,
120535,2888NM,2800NM,2903NM,2829NM,3042NM,3052NM,
120602,2892NM,2792NM,2886NM,2890NM,2997NM,3046NM,
120649,2905NM,2779NM,2821NM,2775NM,2983NM,3033NM,
120719,2827NM,2800NM,2834NM,2800NM,2962NM,3058NM,
120807,2922NM,2846NM,2916NM,2794NM,3027NM,3037NM,
120834,2829NM,2777NM,2844NM,2815NM,2922NM,3077NM,
121247,2855NM,2787NM,2886NM,2779NM,2991NM,3033NM,
121716,2922NM,2798NM,2853NM,2840NM,2951NM,3054NM,
121741,2842NM,2790NM,2842NM,2832NM,2970NM,3067NM,
121829,2871NM,2775NM,2852NM,2802NM,3027NM,3002NM,
121855,2876NM,2783NM,2819NM,2829NM,2928NM,3067NM,
121930,2844NM,2800NM,2834NM,2813NM,2922NM,3031NM,
122049,2821NM,2800NM,2863NM,2804NM,2922NM,3052NM,
122117,2853NM,2806NM,2832NM,2827NM,2920NM,3058NM,
122155,2832NM,2796NM,2861NM,2855NM,2918NM,3046NM,
131121,2844NM,2775NM,2811NM,2789NM,2934NM,3041NM,
131143,2838NM,2810NM,2817NM,2783NM,2939NM,3031NM,
131812,2853NM,0000NM,2894NM,2863NM,2972NM,3018NM,
131840,2817NM,2834NM,2916NM,2804NM,2905NM,3058NM,
132008,2888NM,2829NM,2852NM,2815NM,2955NM,3058NM,
132033,2876NM,2785NM,2869NM,2842NM,2957NM,3069NM,
132114,2874NM,2796NM,2842NM,2768NM,2981NM,3058NM,
132138,2894NM,2794NM,2840NM,2853NM,2945NM,3071NM,
132221,2873NM,2777NM,2857NM,2861NM,2958NM,3102NM,
132249,2834NM,2798NM,2834NM,2787NM,2932NM,3044NM,
132326,2836NM,2815NM,2857NM,2768NM,2979NM,3067NM,
132400,2869NM,2787NM,2836NM,2781NM,2928NM,3039NM,
132454,2829NM,2802NM,2825NM,2844NM,2970NM,3062NM,
132516,2846NM,2790NM,2853NM,2810NM,2972NM,3033NM,
132548,2903NM,2777NM,2920NM,2819NM,3006NM,3056NM,
132621,2846NM,2821NM,2853NM,2792NM,2922NM,3075NM,
132702,2838NM,2867NM,2850NM,2821NM,2945NM,3050NM,
132749,2863NM,0000NM,2825NM,2874NM,2989NM,3056NM,
165204,2874NM,2834NM,2911NM,2825NM,3012NM,3063NM,
165231,2871NM,2779NM,2831NM,2798NM,2979NM,3056NM,
165317,2867NM,2808NM,2861NM,2842NM,3021NM,3027NM,
165341,2909NM,2861NM,2817NM,2838NM,2970NM,3016NM,
165411,2873NM,2804NM,2831NM,2779NM,3027NM,3096NM,
165435,2852NM,2798NM,2840NM,2857NM,2930NM,3058NM,
171205,2861NM,2825NM,2924NM,2811NM,2949NM,3075NM,
171243,2863NM,2876NM,2903NM,2882NM,2936NM,0000NM,
171523,2874NM,2852NM,2905NM,2863NM,2913NM,3042NM,
171555,2844NM,2789NM,2907NM,2811NM,2976NM,3025NM,
171944,2853NM,2855NM,2876NM,2869NM,2951NM,2999NM,
172039,2897NM,2794NM,2850NM,2871NM,2928NM,3083NM,
172221,2905NM,2838NM,2831NM,2884NM,2955NM,3039NM,
172251,2892NM,2853NM,2901NM,2785NM,2922NM,3041NM,
172457,2871NM,2768NM,2852NM,2779NM,2941NM,2991NM,
172529,2853NM,2834NM,2876NM,2836NM,2920NM,3054NM,
173619,2827NM,2787NM,2834NM,2794NM,2928NM,3052NM,
173724,2876NM,2840NM,2850NM,2783NM,2930NM,3062NM,
173756,2936NM,2811NM,2901NM,2743NM,2964NM,3042NM,
173844,2869NM,2819NM,2842NM,2861NM,2960NM,3065NM,
173939,2825NM,2806NM,2857NM,2829NM,2936NM,3060NM,
174049,2832NM,2775NM,2829NM,2775NM,2945NM,3012NM,
174117,2855NM,2800NM,2844NM,2785NM,2953NM,3060NM,
174217,2880NM,2848NM,2911NM,2811NM,2951NM,3021NM,
174250,2823NM,2844NM,2909NM,2882NM,3008NM,3014NM,
174350,2886NM,2808NM,2852NM,2834NM,2918NM,3046NM,
174420,2930NM,2808NM,2873NM,2852NM,2976NM,3081NM,
174513,2838NM,2819NM,2920NM,2762NM,2945NM,3063NM,
174613,2874NM,2802NM,2853NM,2811NM,2928NM,3023NM,
174712,2882NM,2779NM,2899NM,2831NM,2951NM,3073NM,
174741,2844NM,2802NM,2873NM,2861NM,2916NM,3027NM,
174830,2882NM,2817NM,2852NM,2781NM,3014NM,3071NM,
174859,2930NM,2787NM,2821NM,2810NM,2968NM,3006NM,
174948,2834NM,2829NM,2897NM,2859NM,2941NM,3046NM,
175222,2878NM,2808NM,2874NM,2787NM,2970NM,3054NM,
175305,2819NM,2771NM,2878NM,2815NM,2941NM,3096NM,
175333,2831NM,2802NM,2861NM,2840NM,2968NM,3042NM,
175421,2821NM,2821NM,2905NM,2789NM,2945NM,3054NM,
175448,2859NM,2798NM,2874NM,2829NM,2953NM,3081NM,
175532,2846NM,2783NM,2823NM,2804NM,2936NM,3073NM,
175600,2874NM,2789NM,2855NM,2882NM,2972NM,3088NM,
175720,2855NM,2842NM,2890NM,2817NM,2957NM,3067NM,
175746,2928NM,2863NM,2855NM,2823NM,2911NM,3016NM,
175832,2882NM,2783NM,2829NM,2796NM,3012NM,3054NM,
175902,2894NM,2819NM,2894NM,2810NM,2930NM,3075NM,
180037,2865NM,2775NM,2848NM,2781NM,2936NM,3075NM,
180132,2863NM,2783NM,2844NM,2768NM,2960NM,3060NM,
180230,2903NM,2884NM,2899NM,2806NM,2924NM,3046NM,
181346,2838NM,2764NM,2821NM,2798NM,2913NM,3044NM,
182630,2871NM,2842NM,2857NM,2769NM,2957NM,3081NM,
182843,2913NM,2855NM,2869NM,2810NM,3000NM,3063NM,
182909,2911NM,2802NM,2871NM,2836NM,2955NM,3006NM,
182952,2899NM,2811NM,2882NM,2808NM,2949NM,3046NM,
183031,2832NM,2808NM,2852NM,2811NM,2970NM,3052NM,
183148,2905NM,2825NM,2873NM,2796NM,2939NM,3083NM,
183241,2859NM,2823NM,2884NM,2771NM,2945NM,3041NM,
183334,2829NM,2853NM,2852NM,2838NM,2939NM,2999NM,
183648,2936NM,2800NM,2882NM,2810NM,3042NM,3048NM,
183749,2831NM,2798NM,2821NM,2815NM,2926NM,3065NM,
183814,2892NM,2846NM,2827NM,2827NM,2916NM,2989NM,
184049,2867NM,2783NM,2852NM,2764NM,2932NM,3077NM,
184200,2876NM,2790NM,2913NM,2823NM,2993NM,3107NM,
184254,2903NM,2802NM,2844NM,2823NM,2943NM,3033NM,
184424,2840NM,2804NM,2871NM,2810NM,2941NM,3033NM,
184516,2878NM,2857NM,2813NM,2871NM,2997NM,2995NM,
184610,2882NM,2806NM,2913NM,2834NM,2951NM,3063NM,
184645,2894NM,2802NM,2871NM,2819NM,2987NM,3086NM,
184740,5NM,2810NM,2909NM,2773NM,2916NM,3052NM,
184808,2831NM,2848NM,2899NM,2785NM,2981NM,3081NM,
184906,2871NM,2769NM,2876NM,2779NM,2949NM,3029NM,
184942,2869NM,2813NM,2884NM,2852NM,2924NM,3060NM,
185135,2895NM,2787NM,2844NM,2790NM,2987NM,3042NM,
185207,2857NM,2796NM,2895NM,2792NM,2932NM,3054NM,
185321,2882NM,2867NM,2880NM,2897NM,2960NM,3000NM,
185413,2911NM,2823NM,2915NM,2810NM,2936NM,3046NM,
185513,2895NM,2787NM,2861NM,2834NM,3004NM,3025NM,
185547,2827NM,2802NM,0000NM,2804NM,2928NM,2985NM,
190001,2884NM,2838NM,2853NM,2804NM,2968NM,3039NM,
190034,2878NM,2815NM,2857NM,2853NM,2995NM,3027NM,
190114,2846NM,2855NM,2909NM,2792NM,2926NM,3021NM,
190246,2840NM,2817NM,2823NM,2798NM,2949NM,2972NM,
190328,2867NM,2798NM,2827NM,2790NM,2955NM,3113NM,
190432,2857NM,2781NM,2836NM,2800NM,2941NM,3050NM,
190457,2936NM,2871NM,2880NM,2802NM,2928NM,3050NM,
190601,2855NM,2811NM,2846NM,2781NM,2920NM,2995NM,
190627,2953NM,2792NM,2834NM,2783NM,2955NM,3044NM,
190922,2907NM,2804NM,2909NM,2810NM,2947NM,0000NM,
191037,2869NM,2867NM,2853NM,2850NM,2983NM,3044NM,
191121,2850NM,2792NM,2825NM,2775NM,2951NM,3010NM,
191148,2892NM,2817NM,2825NM,2863NM,2920NM,3027NM,
192429,2834NM,2775NM,0000NM,2792NM,2920NM,3033NM,
192443,2873NM,2792NM,2886NM,2787NM,2978NM,3000NM,
192822,2926NM,2796NM,2899NM,2768NM,3039NM,3041NM,
192907,2859NM,2800NM,2913NM,2821NM,2981NM,3058NM,
193048,2829NM,2785NM,2836NM,2874NM,2941NM,3046NM,
193118,2827NM,2800NM,2842NM,2802NM,3008NM,3067NM,
193928,2838NM,2869NM,2876NM,2827NM,2930NM,3012NM,
193954,2832NM,2853NM,2930NM,2792NM,2945NM,3056NM,
194033,2859NM,2802NM,2903NM,2796NM,2966NM,3029NM,
194100,2861NM,2827NM,2834NM,2867NM,2928NM,3054NM,
194154,2936NM,2831NM,2836NM,2777NM,2934NM,3020NM,
194225,2890NM,2831NM,2846NM,2846NM,2957NM,3060NM,
194711,2895NM,2769NM,2867NM,2789NM,2918NM,3012NM,
194738,2846NM,2825NM,2869NM,2811NM,2926NM,3023NM,
194826,2905NM,2861NM,2869NM,2806NM,2937NM,3075NM,
194902,2844NM,2806NM,2821NM,2785NM,3004NM,3044NM,
194942,2844NM,2773NM,2852NM,2777NM,3012NM,3113NM,
195020,2834NM,2796NM,2825NM,2769NM,2953NM,3000NM,
195127,2855NM,2859NM,2827NM,2798NM,2970NM,3123NM,
195156,2857NM,2798NM,2836NM,2792NM,2932NM,3050NM,
195353,2899NM,
195356,2899NM,2811NM,2842NM,2800NM,2943NM,3052NM,
195451,2859NM,2871NM,2882NM,2810NM,2970NM,3014NM,
195532,2907NM,2827NM,2867NM,2855NM,2939NM,2997NM,
195612,2901NM,2848NM,2886NM,2825NM,2999NM,3105NM,
195743,2897NM,2794NM,2892NM,2823NM,2962NM,3071NM,
195907,2867NM,2796NM,2873NM,2844NM,2966NM,3048NM,
195957,2853NM,2796NM,2886NM,2825NM,2926NM,3000NM,
200123,2827NM,2811NM,2909NM,2846NM,3016NM,3000NM,
200216,2865NM,2892NM,2855NM,2846NM,2947NM,3035NM,
200254,2913NM,2825NM,2888NM,2834NM,2985NM,2997NM,
200329,2867NM,2777NM,2857NM,2790NM,2937NM,3077NM,
200419,2861NM,2789NM,2859NM,2846NM,3021NM,3069NM,
200739,2876NM,2819NM,2924NM,2813NM,2951NM,3037NM,
200915,2894NM,2806NM,2892NM,2869NM,2955NM,3052NM,
200938,2909NM,2806NM,2890NM,2838NM,3025NM,3056NM,
201004,2848NM,2811NM,2836NM,2867NM,2947NM,3021NM,
