時間,軸1,軸2,軸3,軸4,軸5,軸6
142439,2859NM,2724NM,2785NM,2705NM,2789NM,3083NM,
142507,2829NM,2733NM,2785NM,2705NM,2796NM,3086NM,
142602,2773NM,2682NM,2794NM,2703NM,2829NM,3083NM,
142626,2815NM,2716NM,2810NM,2678NM,2787NM,3165NM,
142715,2796NM,2691NM,2785NM,2668NM,2794NM,3105NM,
142741,2775NM,2687NM,2771NM,2697NM,2817NM,3084NM,
142817,2808NM,2697NM,2811NM,2708NM,2827NM,3121NM,
142848,2792NM,2729NM,2806NM,2701NM,2815NM,3115NM,
142916,2789NM,2752NM,2789NM,2733NM,2781NM,3098NM,
142940,2794NM,2718NM,2773NM,2741NM,2785NM,3161NM,
143031,2790NM,2701NM,2771NM,2706NM,2771NM,3142NM,
143101,2790NM,2695NM,2790NM,2703NM,2798NM,0000NM,
143148,2789NM,2737NM,2792NM,2705NM,2804NM,3075NM,
143215,2779NM,2691NM,2871NM,2680NM,2771NM,3132NM,
143252,2775NM,2722NM,2783NM,2676NM,2815NM,3094NM,
143317,2777NM,2741NM,2806NM,2705NM,2792NM,3172NM,
143344,2779NM,2695NM,2789NM,2706NM,2773NM,3214NM,
143429,2819NM,2687NM,2775NM,2756NM,2787NM,3136NM,
143458,2787NM,2701NM,2775NM,2716NM,2827NM,3132NM,
143526,2789NM,2687NM,2808NM,2729NM,2798NM,3149NM,
143607,2777NM,2701NM,2798NM,2680NM,2792NM,3121NM,
143638,2806NM,2705NM,2804NM,2699NM,2844NM,3104NM,
143711,2842NM,2701NM,2790NM,2748NM,2762NM,3151NM,
143752,2775NM,2689NM,2790NM,2682NM,2785NM,3104NM,
143843,2769NM,2695NM,2857NM,2790NM,2894NM,3147NM,
143907,2777NM,2697NM,2785NM,2760NM,2762NM,3146NM,
143944,2771NM,2705NM,2779NM,2703NM,2871NM,3102NM,
144011,2769NM,2731NM,2775NM,2682NM,2785NM,3096NM,
144033,2792NM,2703NM,2792NM,2731NM,2815NM,3136NM,
144107,2844NM,2691NM,2844NM,2685NM,2811NM,3086NM,
144133,2768NM,2685NM,2810NM,2752NM,2855NM,3161NM,
144156,2790NM,2685NM,2802NM,2773NM,2804NM,3123NM,
144231,2798NM,2680NM,2785NM,2710NM,2850NM,3111NM,
144308,2783NM,2699NM,2802NM,2708NM,2769NM,3079NM,
144350,2798NM,0000NM,2771NM,2659NM,2779NM,3067NM,
144420,2783NM,2708NM,2796NM,2674NM,2789NM,3142NM,
144442,2790NM,2693NM,2789NM,2685NM,2802NM,3102NM,
144520,2790NM,2687NM,2775NM,2682NM,2785NM,3128NM,
144545,2777NM,2741NM,2771NM,2697NM,2831NM,3107NM,
144608,2800NM,2703NM,2777NM,2684NM,2785NM,3140NM,
144653,2768NM,2693NM,2794NM,2743NM,2798NM,3090NM,
144818,2808NM,2773NM,2678NM,3073NM,2821NM,
144820,2808NM,2773NM,2678NM,3073NM,2821NM,2737NM,2773NM,3073NM,
152418,2775NM,2720NM,2790NM,2640NM,2775NM,3151NM,
152441,2804NM,2695NM,2783NM,2687NM,2823NM,3086NM,
152540,2792NM,2695NM,2829NM,2777NM,2781NM,3149NM,
152610,2787NM,2684NM,2811NM,2697NM,2827NM,3121NM,
152705,2821NM,2695NM,2766NM,2727NM,2846NM,3159NM,
152734,2792NM,2680NM,2779NM,2731NM,2790NM,3083NM,
152839,2773NM,2695NM,2773NM,2689NM,2804NM,3090NM,
152907,2804NM,2737NM,2796NM,2743NM,2792NM,3079NM,
152952,2836NM,2678NM,2779NM,2792NM,2831NM,3105NM,
153028,2848NM,2685NM,2775NM,2678NM,2777NM,3167NM,
153131,2813NM,2701NM,2783NM,2703NM,2808NM,3086NM,
153212,2804NM,2693NM,2769NM,2703NM,2800NM,3092NM,
153333,2777NM,2703NM,2785NM,2684NM,2831NM,3125NM,
153523,2794NM,2682NM,2806NM,2680NM,2768NM,3109NM,
154316,2785NM,2666NM,2781NM,2726NM,2771NM,3067NM,
154352,2794NM,2672NM,2838NM,2670NM,2796NM,3125NM,
154445,2775NM,2733NM,2783NM,2678NM,2789NM,3136NM,
154523,2794NM,2737NM,2785NM,2693NM,2787NM,3147NM,
154921,2819NM,2685NM,2773NM,2693NM,2783NM,3123NM,
154942,2783NM,2676NM,2810NM,2703NM,2762NM,3104NM,
155057,2840NM,2691NM,2878NM,2703NM,2808NM,3189NM,
155202,2771NM,2682NM,2787NM,2682NM,2769NM,3136NM,
155241,2787NM,2682NM,2773NM,2695NM,2836NM,3100NM,
155329,2779NM,2676NM,2794NM,2718NM,2813NM,3147NM,
155438,2863NM,2693NM,2787NM,2718NM,2853NM,3071NM,
155508,2810NM,2674NM,2827NM,2714NM,2789NM,3218NM,
155943,2783NM,2682NM,2781NM,2695NM,2800NM,3102NM,
160017,2804NM,2672NM,2850NM,2720NM,2798NM,3096NM,
160101,2810NM,2701NM,2779NM,2693NM,2808NM,3090NM,
160128,2787NM,2695NM,2802NM,2727NM,2802NM,3128NM,
160230,2792NM,2687NM,2769NM,2687NM,2846NM,3155NM,
160307,2800NM,2676NM,2794NM,2672NM,2792NM,3161NM,
160351,2798NM,2703NM,2785NM,2750NM,2869NM,3138NM,
160424,2853NM,2741NM,2804NM,2706NM,2773NM,3174NM,
160534,2804NM,2691NM,2771NM,2699NM,2768NM,3075NM,
160603,2813NM,2695NM,2789NM,2706NM,2779NM,3146NM,
160656,2815NM,2676NM,2779NM,2705NM,2779NM,3159NM,
160734,2779NM,2689NM,2779NM,2769NM,2846NM,3125NM,
160930,2781NM,2684NM,2777NM,2676NM,2802NM,3165NM,
161000,2790NM,2687NM,2781NM,2710NM,2789NM,3102NM,
161613,2817NM,2674NM,2798NM,2687NM,2785NM,3142NM,
161641,2794NM,2695NM,2800NM,2745NM,2790NM,3132NM,
161740,2798NM,2670NM,2785NM,2716NM,2790NM,3083NM,
161822,2802NM,2697NM,2802NM,2718NM,2773NM,3176NM,
161909,2787NM,2685NM,2842NM,2699NM,2769NM,3098NM,
161949,2798NM,2666NM,2771NM,2701NM,2806NM,3083NM,
162126,2771NM,2706NM,2804NM,2685NM,2806NM,3107NM,
162418,2775NM,2695NM,2800NM,2701NM,2792NM,3083NM,
162553,2781NM,2676NM,2790NM,2760NM,2789NM,3096NM,
162655,2775NM,2733NM,2771NM,2672NM,2771NM,3098NM,
162748,2773NM,2680NM,2813NM,2682NM,2798NM,3105NM,
162932,2777NM,2699NM,2775NM,2754NM,2792NM,3100NM,
163016,2813NM,2701NM,2785NM,2674NM,2819NM,3075NM,
163418,2775NM,2750NM,2769NM,2689NM,2808NM,3100NM,
163445,2815NM,2684NM,2794NM,2701NM,2838NM,3077NM,
163605,2836NM,2687NM,2779NM,2708NM,2779NM,3102NM,
163637,2831NM,2685NM,2781NM,2733NM,2789NM,3109NM,
163716,2815NM,2737NM,2825NM,2684NM,2796NM,3119NM,
163758,2779NM,2663NM,2773NM,2718NM,2796NM,3159NM,
