時間,軸1,軸2,軸3,軸4,軸5,軸6
102316,2853NM,2855NM,2895NM,2771NM,2922NM,3016NM,
102350,2852NM,2779NM,2873NM,2852NM,2930NM,3041NM,
102946,2823NM,2792NM,2848NM,2836NM,2991NM,3056NM,
103111,2834NM,2802NM,2831NM,2785NM,2983NM,3004NM,
104908,2842NM,2804NM,2850NM,2810NM,2945NM,3044NM,
105254,2831NM,2842NM,2871NM,2836NM,2926NM,3044NM,
105330,2895NM,2783NM,2871NM,2766NM,2915NM,3079NM,
105535,2852NM,2783NM,2852NM,2796NM,3042NM,3020NM,
105829,2853NM,2777NM,2884NM,2867NM,2966NM,3002NM,
105912,2924NM,0000NM,2880NM,2815NM,2951NM,3023NM,
110022,2842NM,2785NM,2831NM,2769NM,2989NM,3035NM,
110109,2880NM,2848NM,2878NM,2794NM,2997NM,2993NM,
110159,2834NM,2781NM,2831NM,2855NM,2922NM,2989NM,
110337,2894NM,2789NM,2850NM,2800NM,2947NM,3008NM,
110511,2863NM,2802NM,2855NM,2796NM,2930NM,3060NM,
110615,2880NM,2769NM,2834NM,2865NM,2958NM,2993NM,
110726,2817NM,2806NM,2852NM,2874NM,3000NM,3079NM,
110818,2850NM,2768NM,2821NM,2779NM,2945NM,3035NM,
110909,2853NM,2764NM,2859NM,2775NM,2930NM,3027NM,
111632,2825NM,2792NM,2827NM,2768NM,2932NM,3037NM,
111701,2859NM,2792NM,2886NM,2810NM,2936NM,3102NM,
111749,2865NM,2768NM,2855NM,2804NM,2991NM,3031NM,
111818,2863NM,2827NM,2848NM,2808NM,2924NM,2997NM,
112158,2832NM,2811NM,2901NM,2806NM,2981NM,3014NM,
112240,2848NM,2821NM,2836NM,2806NM,2979NM,3075NM,
112845,2899NM,2785NM,2838NM,2813NM,2930NM,3105NM,
112912,2825NM,2798NM,2869NM,2840NM,2937NM,3031NM,
113001,2844NM,2871NM,2838NM,2865NM,2951NM,3033NM,
113027,2903NM,2831NM,2844NM,2775NM,2945NM,3029NM,
113105,2880NM,2811NM,2838NM,2823NM,2976NM,3067NM,
113153,2878NM,2859NM,2918NM,2802NM,2941NM,3083NM,
113446,2838NM,2810NM,2821NM,2842NM,2999NM,3107NM,
113517,2829NM,2783NM,2836NM,2764NM,2936NM,2997NM,
113605,2871NM,2792NM,2831NM,2829NM,3010NM,3063NM,
113636,2821NM,2817NM,2848NM,2827NM,2926NM,3104NM,
113720,2890NM,2775NM,2867NM,2825NM,3029NM,3016NM,
114302,2911NM,2804NM,2855NM,0000NM,2966NM,3073NM,
115935,2796NM,2701NM,2792NM,2697NM,2783NM,3048NM,
120002,2787NM,2691NM,2783NM,2722NM,2771NM,2970NM,
120423,2798NM,2691NM,2779NM,2691NM,2802NM,2991NM,
120452,2789NM,2720NM,2821NM,2735NM,2790NM,3031NM,
121429,2783NM,2691NM,2769NM,2670NM,2823NM,2970NM,
121457,2798NM,2682NM,2779NM,2680NM,2842NM,2995NM,
121556,2804NM,2685NM,2823NM,2676NM,2800NM,3006NM,
121624,2775NM,2691NM,2785NM,2689NM,2789NM,2989NM,
121806,2785NM,2666NM,2792NM,2684NM,2790NM,3054NM,
121832,2777NM,2703NM,2840NM,2697NM,2773NM,2987NM,
121921,2787NM,2758NM,2798NM,2747NM,2779NM,3012NM,
121949,2792NM,2699NM,2798NM,2685NM,2794NM,3002NM,
122041,2827NM,2703NM,2771NM,2729NM,2798NM,3113NM,
122108,2775NM,2705NM,2760NM,2678NM,2829NM,3025NM,
122158,2781NM,2685NM,2781NM,2685NM,2789NM,3010NM,
122223,2790NM,2676NM,2783NM,2674NM,2834NM,3037NM,
122319,2768NM,2689NM,2838NM,2693NM,2785NM,2997NM,
130747,2785NM,2714NM,2825NM,2695NM,2775NM,2981NM,
130932,2792NM,2672NM,2808NM,2687NM,2779NM,2993NM,
131046,2796NM,2682NM,2821NM,2693NM,2773NM,3039NM,
131141,2777NM,2676NM,2792NM,2703NM,2798NM,2987NM,
131210,2831NM,2733NM,2790NM,2693NM,2785NM,3035NM,
131302,2766NM,2697NM,2804NM,2691NM,2787NM,2976NM,
131332,2785NM,2687NM,2834NM,2676NM,2773NM,3008NM,
131421,2789NM,2687NM,2768NM,2699NM,2775NM,2997NM,
131448,2781NM,2682NM,2790NM,2695NM,2783NM,2976NM,
131543,2789NM,2697NM,2846NM,2699NM,2796NM,3010NM,
131612,2779NM,2693NM,2798NM,2708NM,2798NM,3004NM,
131703,2781NM,2680NM,2800NM,2685NM,2806NM,3006NM,
131731,2769NM,2680NM,2813NM,2680NM,2790NM,3037NM,
131822,2783NM,2705NM,2779NM,2678NM,2810NM,2997NM,
131854,2811NM,2676NM,2806NM,2729NM,2813NM,3010NM,
131945,2785NM,2691NM,2846NM,2680NM,2785NM,3048NM,
132014,2783NM,2663NM,2785NM,2676NM,2819NM,3079NM,
132106,2792NM,2687NM,2789NM,2701NM,2769NM,3073NM,
132135,2785NM,2701NM,2777NM,2689NM,2777NM,2978NM,
132225,2790NM,2705NM,2804NM,2676NM,2785NM,2970NM,
132251,2783NM,2685NM,2785NM,2703NM,2789NM,3046NM,
132928,2790NM,2693NM,2789NM,2689NM,2781NM,2993NM,
132954,2785NM,2703NM,2787NM,2703NM,2775NM,2983NM,
133047,2785NM,2695NM,2787NM,2691NM,2779NM,2999NM,
133114,2792NM,2701NM,2781NM,2701NM,2800NM,3031NM,
133445,2783NM,2699NM,2773NM,2678NM,2806NM,2978NM,
133555,2777NM,2699NM,2777NM,2680NM,2777NM,3008NM,
133622,2790NM,2687NM,2846NM,2691NM,2794NM,3002NM,
133649,2827NM,2684NM,2771NM,2668NM,2790NM,3000NM,
133726,2796NM,2685NM,2769NM,2691NM,2796NM,3025NM,
133759,2846NM,2676NM,2785NM,2699NM,2798NM,3058NM,
133840,2808NM,2682NM,2798NM,2691NM,2783NM,3084NM,
133912,2789NM,2752NM,2846NM,2701NM,2800NM,2991NM,
133943,2787NM,2718NM,2779NM,2693NM,2779NM,2997NM,
135458,2777NM,2674NM,2771NM,2657NM,2792NM,3042NM,
135525,2781NM,2670NM,2771NM,2676NM,2800NM,2995NM,
135618,2857NM,2689NM,2779NM,2718NM,2781NM,2981NM,
135943,2777NM,2668NM,2781NM,2712NM,2777NM,3031NM,
140009,2806NM,2760NM,2798NM,2699NM,2781NM,3044NM,
140052,2777NM,2703NM,2853NM,2684NM,2804NM,2995NM,
140119,2810NM,2699NM,2790NM,2689NM,2853NM,2991NM,
140202,2808NM,2663NM,2789NM,2739NM,2823NM,2970NM,
140230,2781NM,2680NM,2798NM,2678NM,2796NM,3012NM,
140312,2790NM,2685NM,2768NM,2676NM,2789NM,3042NM,
140338,2785NM,2685NM,2796NM,2689NM,2781NM,3056NM,
140423,2831NM,2701NM,2777NM,2676NM,2775NM,3004NM,
140450,2790NM,2685NM,2781NM,2676NM,2779NM,3010NM,
140535,2800NM,2676NM,2802NM,2697NM,2787NM,2995NM,
140617,2792NM,2678NM,2779NM,2687NM,2775NM,2991NM,
140646,2792NM,2676NM,2790NM,2712NM,2775NM,3025NM,
140910,2794NM,2706NM,2800NM,2705NM,2834NM,3008NM,
140938,2777NM,2687NM,2852NM,2682NM,2794NM,2999NM,
141049,2787NM,2697NM,2769NM,2678NM,2779NM,3056NM,
141117,2783NM,2716NM,2796NM,2676NM,2783NM,2991NM,
141218,2779NM,2682NM,2779NM,2684NM,2794NM,3031NM,
141244,2802NM,2685NM,2813NM,2693NM,2790NM,2989NM,
141345,2787NM,2766NM,2769NM,2695NM,2777NM,3056NM,
141411,2836NM,2680NM,2796NM,2666NM,2773NM,3039NM,
142308,2796NM,2695NM,2775NM,2678NM,2792NM,2999NM,
142337,2781NM,2676NM,2779NM,2666NM,2798NM,3010NM,
142442,2764NM,2705NM,2775NM,2680NM,2789NM,2978NM,
142510,2775NM,2687NM,2777NM,2741NM,2817NM,3031NM,
142800,2787NM,2674NM,2798NM,2689NM,2787NM,2993NM,
142827,2779NM,2701NM,2798NM,2676NM,2787NM,2966NM,
142938,2792NM,2762NM,2789NM,2703NM,2796NM,2968NM,
143006,2821NM,2684NM,2796NM,2689NM,2769NM,3016NM,
143104,2802NM,2680NM,2781NM,2691NM,2813NM,2976NM,
143210,2815NM,2674NM,2781NM,2678NM,2785NM,2997NM,
143328,2777NM,2714NM,2813NM,2678NM,2785NM,2979NM,
143409,2810NM,2678NM,0000NM,2693NM,2785NM,3000NM,
143624,2827NM,2739NM,2800NM,2685NM,2796NM,3056NM,
143652,2808NM,2687NM,2852NM,2670NM,2777NM,3012NM,
143939,2789NM,2680NM,2783NM,2703NM,2865NM,3083NM,
144021,2775NM,2699NM,2790NM,2693NM,2789NM,2979NM,
144605,2792NM,2699NM,2815NM,2684NM,2781NM,3014NM,
144633,2775NM,2682NM,2777NM,2695NM,2790NM,3029NM,
144731,2785NM,2680NM,2838NM,2674NM,2775NM,2979NM,
144842,2775NM,2706NM,2781NM,2697NM,2802NM,3031NM,
145108,2773NM,2691NM,2787NM,2668NM,2768NM,2989NM,
145359,2796NM,2706NM,2794NM,2699NM,2811NM,3071NM,
151805,2813NM,2693NM,2796NM,2687NM,2802NM,2987NM,
151853,2794NM,2703NM,2781NM,2687NM,2785NM,3065NM,
151920,2781NM,2710NM,2777NM,2672NM,2819NM,3062NM,
152004,2800NM,2680NM,2775NM,2720NM,2771NM,2989NM,
152034,2787NM,2691NM,2777NM,2684NM,2798NM,3031NM,
152118,2800NM,2680NM,2806NM,2685NM,2857NM,2999NM,
152146,2789NM,2687NM,2775NM,2687NM,2813NM,3000NM,
152230,2800NM,2680NM,2781NM,2687NM,2842NM,3065NM,
152259,2810NM,2699NM,2771NM,2697NM,2777NM,3029NM,
152346,2810NM,2695NM,2779NM,2714NM,2768NM,2995NM,
152413,2790NM,2682NM,2792NM,2699NM,2781NM,3136NM,
152510,2785NM,2685NM,2880NM,2701NM,2790NM,3037NM,
152544,2768NM,2678NM,2783NM,2684NM,2794NM,2995NM,
152629,2771NM,2680NM,2790NM,2699NM,2783NM,3000NM,
152657,2825NM,2653NM,2789NM,2678NM,2777NM,3000NM,
152757,2802NM,2684NM,2789NM,2693NM,2796NM,2970NM,
153106,2783NM,2678NM,2789NM,2676NM,2785NM,3023NM,
153216,2819NM,2687NM,2779NM,2693NM,2789NM,3069NM,
153246,2777NM,2722NM,2779NM,2726NM,2817NM,2979NM,
153334,2804NM,2680NM,2785NM,2672NM,2775NM,2972NM,
153401,2777NM,2703NM,2798NM,2733NM,2779NM,3084NM,
153452,2783NM,2695NM,2771NM,2678NM,2857NM,3046NM,
153519,2781NM,2716NM,2802NM,2678NM,2880NM,3002NM,
153617,2779NM,2693NM,2771NM,2691NM,2790NM,2968NM,
153656,2825NM,2722NM,2779NM,2680NM,2832NM,3014NM,
153730,2781NM,2697NM,2773NM,2672NM,2796NM,2968NM,
153830,2775NM,2716NM,2789NM,2701NM,2787NM,3008NM,
153907,2800NM,2682NM,2827NM,2693NM,2794NM,2987NM,
154019,2777NM,2705NM,2796NM,2693NM,2819NM,3060NM,
154108,2794NM,2695NM,2766NM,2689NM,2783NM,2997NM,
154234,2792NM,2695NM,2808NM,2678NM,2798NM,3041NM,
154352,2785NM,2693NM,2804NM,2693NM,2789NM,3018NM,
154517,2785NM,2701NM,2775NM,2699NM,2796NM,3008NM,
154629,2781NM,2697NM,2796NM,2705NM,2796NM,2981NM,
154657,2773NM,2695NM,2783NM,2697NM,2790NM,3020NM,
155005,2771NM,2691NM,2813NM,2685NM,2783NM,3033NM,
155051,0000NM,2678NM,2800NM,2693NM,2781NM,2983NM,
155158,2790NM,2720NM,2834NM,2754NM,2777NM,2985NM,
155225,2785NM,2701NM,2777NM,2703NM,2794NM,3035NM,
155256,2779NM,2687NM,2779NM,2741NM,2769NM,2993NM,
155342,2825NM,2731NM,2779NM,2693NM,2769NM,2999NM,
155412,2796NM,2682NM,2787NM,2676NM,2781NM,3025NM,
155453,2773NM,2680NM,2831NM,2676NM,2789NM,3027NM,
160038,2802NM,2689NM,2840NM,2699NM,2800NM,3006NM,
160119,2808NM,2714NM,2813NM,2693NM,2790NM,2974NM,
160353,2813NM,2697NM,2792NM,2687NM,2796NM,2985NM,
160441,2785NM,2703NM,2857NM,2678NM,2804NM,3023NM,
160952,2798NM,2737NM,2787NM,2714NM,2779NM,3012NM,
161035,2792NM,2703NM,2779NM,2680NM,2779NM,3035NM,
161238,2787NM,2699NM,2779NM,2695NM,2838NM,3018NM,
161430,2817NM,2680NM,2787NM,2672NM,2815NM,2972NM,
161615,2779NM,2693NM,2796NM,2697NM,2796NM,2997NM,
161958,2775NM,2726NM,2844NM,2685NM,2771NM,3006NM,
162202,2781NM,2689NM,2790NM,2687NM,2874NM,3081NM,
162245,2792NM,2727NM,2802NM,2689NM,2804NM,3041NM,
162435,2821NM,2689NM,2808NM,2682NM,2838NM,2981NM,
162518,2806NM,2680NM,2806NM,2737NM,2779NM,3077NM,
162719,2808NM,2748NM,2823NM,2693NM,2802NM,3035NM,
162751,2792NM,2674NM,2789NM,2705NM,2804NM,3008NM,
162853,2773NM,2790NM,2787NM,2701NM,2789NM,2983NM,
162919,2800NM,2701NM,2819NM,2687NM,2769NM,3039NM,
163023,2771NM,2739NM,2800NM,2693NM,2775NM,3031NM,
163053,2798NM,2796NM,2779NM,2705NM,2796NM,3039NM,
163148,2785NM,2697NM,2783NM,2689NM,2789NM,2974NM,
163222,2769NM,2682NM,2787NM,2695NM,2789NM,2991NM,
163345,2783NM,2691NM,2792NM,2703NM,2810NM,2976NM,
163413,2802NM,2670NM,2810NM,2689NM,2874NM,2987NM,
163441,2792NM,2720NM,2789NM,2685NM,2794NM,2987NM,
163511,2796NM,2699NM,2785NM,2676NM,2775NM,2979NM,
163650,2813NM,2745NM,2869NM,2685NM,2779NM,2974NM,
163736,2787NM,2685NM,2775NM,2699NM,2779NM,2997NM,
163840,2790NM,2685NM,2787NM,2726NM,2773NM,3086NM,
164407,2859NM,2691NM,2800NM,2743NM,2827NM,3151NM,
164434,2773NM,2724NM,2779NM,2691NM,2850NM,2968NM,
