時間,軸1,軸2,軸3,軸4,軸5,軸6
113817,2777NM,2684NM,2895NM,2699NM,2798NM,3113NM,
113903,2850NM,2689NM,2899NM,2691NM,2779NM,3088NM,
113944,2785NM,2682NM,2886NM,2695NM,2789NM,3067NM,
114029,2794NM,2687NM,2884NM,2685NM,2794NM,3098NM,
114056,2789NM,2684NM,2888NM,2684NM,2777NM,3079NM,
114136,2777NM,2687NM,2894NM,2680NM,2783NM,0000NM,
114254,2792NM,2703NM,2884NM,2680NM,2783NM,3147NM,
114321,2792NM,2722NM,2871NM,2684NM,2785NM,3081NM,
114440,2790NM,2685NM,2886NM,2668NM,2775NM,3144NM,
114508,2787NM,2689NM,2901NM,2701NM,2775NM,3125NM,
114557,2794NM,2689NM,2936NM,2687NM,2804NM,3098NM,
114632,2787NM,2693NM,2869NM,2672NM,2777NM,3176NM,
114700,2775NM,2682NM,2882NM,2701NM,2838NM,3176NM,
114743,1NM,2684NM,2894NM,2682NM,2779NM,3083NM,
115325,2781NM,2699NM,2899NM,2678NM,2790NM,3132NM,
115351,2771NM,2684NM,2899NM,2674NM,2796NM,3109NM,
115439,2796NM,2695NM,2884NM,2672NM,2790NM,3134NM,
115537,2773NM,2691NM,2886NM,2689NM,2855NM,3109NM,
115612,2769NM,2687NM,2886NM,2674NM,2779NM,3079NM,
115712,2796NM,2685NM,2878NM,2676NM,2779NM,3090NM,
115839,2789NM,2684NM,2874NM,2703NM,2779NM,3071NM,
120635,2777NM,2684NM,2897NM,2691NM,2852NM,3111NM,
120700,2792NM,2691NM,2930NM,2678NM,2798NM,3130NM,
120747,2794NM,2670NM,2943NM,2680NM,2783NM,3146NM,
120816,2798NM,2703NM,2874NM,2672NM,2779NM,3121NM,
120917,2779NM,2735NM,2892NM,2687NM,2785NM,3096NM,
120952,2787NM,2699NM,2871NM,2682NM,2790NM,3119NM,
121014,2781NM,2695NM,2895NM,2701NM,2792NM,3174NM,
121101,2785NM,2672NM,2874NM,2685NM,2790NM,3079NM,
121124,2792NM,2684NM,2884NM,2706NM,2771NM,3086NM,
121429,2779NM,2676NM,2903NM,2668NM,2802NM,3088NM,
121455,2783NM,2731NM,2892NM,2668NM,2779NM,3104NM,
121541,2777NM,2676NM,2878NM,2695NM,2819NM,3102NM,
121607,2798NM,2697NM,2882NM,2668NM,2762NM,3096NM,
121734,2781NM,2699NM,2890NM,2676NM,2790NM,3067NM,
121801,2781NM,2691NM,2880NM,2699NM,2787NM,3180NM,
121854,2773NM,0000NM,2867NM,2676NM,2777NM,3105NM,
121920,2777NM,2693NM,2874NM,2672NM,2773NM,3167NM,
122024,2779NM,2697NM,2890NM,2685NM,2790NM,3073NM,
122052,2800NM,2691NM,2894NM,2689NM,2831NM,3109NM,
122202,2783NM,2687NM,2894NM,2687NM,2781NM,3073NM,
122232,2796NM,2706NM,2888NM,2691NM,2798NM,3096NM,
122317,2773NM,2693NM,2882NM,2693NM,2787NM,3149NM,
122343,2810NM,2703NM,2899NM,2680NM,2815NM,3168NM,
122824,2789NM,2695NM,2888NM,2674NM,2758NM,3092NM,
122900,2789NM,2695NM,2888NM,2701NM,2773NM,3113NM,
123011,2792NM,2668NM,2871NM,2699NM,2895NM,3096NM,
123057,2781NM,2701NM,2924NM,2672NM,2789NM,3094NM,
130422,2798NM,2682NM,2941NM,2684NM,2800NM,3159NM,
130455,2792NM,2685NM,2880NM,2684NM,2790NM,3079NM,
130607,2806NM,2685NM,2876NM,2684NM,2779NM,3098NM,
130707,2790NM,2699NM,2880NM,2697NM,2798NM,3100NM,
130816,2789NM,2689NM,2886NM,2754NM,2775NM,3115NM,
130844,2798NM,2760NM,2874NM,2672NM,2771NM,3105NM,
131004,2811NM,2668NM,2882NM,2676NM,2783NM,3100NM,
131032,2792NM,2687NM,2882NM,2705NM,2789NM,3210NM,
131424,2855NM,2684NM,2899NM,2684NM,2777NM,3119NM,
131454,2806NM,2706NM,2886NM,2699NM,2787NM,3147NM,
131543,2766NM,2687NM,2869NM,2710NM,2783NM,3159NM,
131615,2789NM,2733NM,2874NM,2678NM,2771NM,3113NM,
131711,2779NM,2689NM,2890NM,2718NM,2798NM,3094NM,
131759,0000NM,2682NM,2890NM,2672NM,2783NM,3151NM,
134220,2798NM,2691NM,2901NM,2693NM,2792NM,3184NM,
134240,2789NM,2680NM,2871NM,2685NM,2773NM,3119NM,
134307,2775NM,2695NM,2869NM,2672NM,2808NM,3096NM,
134410,2777NM,2708NM,2888NM,2682NM,2785NM,3100NM,
134438,2785NM,2693NM,2873NM,2682NM,2785NM,3090NM,
134524,2781NM,2693NM,2871NM,2693NM,2787NM,3102NM,
134629,2813NM,2693NM,2890NM,2678NM,2794NM,3081NM,
134717,2789NM,2689NM,2886NM,2769NM,2848NM,3126NM,
134748,2798NM,2691NM,2890NM,2684NM,2775NM,3117NM,
134824,2800NM,2672NM,2882NM,2670NM,2777NM,3084NM,
134918,2787NM,2685NM,2876NM,2687NM,2789NM,3182NM,
134945,2810NM,2687NM,2878NM,2676NM,2886NM,3149NM,
135112,2789NM,2701NM,2913NM,2699NM,2779NM,3090NM,
135138,2792NM,2684NM,2876NM,2682NM,2792NM,3176NM,
135228,2796NM,2693NM,2897NM,2685NM,2790NM,3128NM,
135253,2787NM,2682NM,2937NM,2682NM,2785NM,3098NM,
135818,2790NM,2693NM,2876NM,2699NM,2789NM,3104NM,
135847,2775NM,2699NM,2878NM,2697NM,2790NM,3102NM,
135923,2815NM,2693NM,2890NM,2697NM,2781NM,3107NM,
140444,2783NM,2672NM,2880NM,2670NM,2792NM,3084NM,
140653,2779NM,2699NM,2953NM,2674NM,2762NM,3109NM,
140720,2859NM,2672NM,2901NM,2674NM,2768NM,3062NM,
140759,2857NM,2699NM,2892NM,2737NM,2794NM,3102NM,
140822,2779NM,2676NM,2874NM,2687NM,2840NM,3100NM,
140912,2796NM,2680NM,2874NM,2691NM,2773NM,3142NM,
140933,2785NM,2689NM,2886NM,2691NM,2792NM,3083NM,
141015,2779NM,2705NM,2884NM,2695NM,2783NM,3121NM,
141109,2798NM,2689NM,2918NM,2699NM,2790NM,3084NM,
141213,2808NM,2697NM,2890NM,2678NM,2798NM,3134NM,
141308,2810NM,2682NM,2897NM,2678NM,2779NM,3084NM,
141348,2802NM,2687NM,2901NM,2693NM,2785NM,3071NM,
141436,2796NM,2689NM,2892NM,2699NM,2781NM,3125NM,
141507,2779NM,2697NM,2892NM,2678NM,2796NM,3086NM,
141809,2769NM,2739NM,2884NM,2716NM,2819NM,3094NM,
141841,2827NM,2693NM,2874NM,2676NM,2781NM,3111NM,
141925,2796NM,2693NM,2876NM,2697NM,2794NM,3104NM,
142018,2798NM,2685NM,2897NM,2697NM,2783NM,3170NM,
142100,2787NM,2689NM,2907NM,2668NM,2800NM,3090NM,
142129,2775NM,2697NM,2878NM,2737NM,2769NM,3104NM,
142213,2794NM,2684NM,2886NM,2680NM,2794NM,3180NM,
142239,2790NM,2699NM,2892NM,2710NM,2783NM,3134NM,
142328,2777NM,2685NM,2880NM,2687NM,2781NM,3105NM,
142355,2800NM,2687NM,2873NM,2733NM,2790NM,3128NM,
142434,2777NM,2708NM,2880NM,2687NM,2779NM,3084NM,
142500,2773NM,2689NM,2873NM,2689NM,2771NM,3096NM,
142547,2779NM,2680NM,2916NM,2703NM,2790NM,3100NM,
142616,2777NM,2689NM,2884NM,2760NM,2798NM,3117NM,
142649,2804NM,2684NM,2905NM,2670NM,2789NM,3077NM,
143655,2773NM,2695NM,2907NM,2739NM,2785NM,3088NM,
143723,2804NM,2699NM,2899NM,2701NM,2783NM,3130NM,
143812,2800NM,2685NM,2895NM,2689NM,2777NM,3098NM,
143837,2802NM,2699NM,2884NM,2695NM,2800NM,3147NM,
144113,2796NM,2699NM,2882NM,2680NM,2785NM,3165NM,
144207,2790NM,2676NM,2876NM,2680NM,2785NM,3113NM,
144256,2787NM,2687NM,2907NM,2689NM,2783NM,3123NM,
144322,2789NM,2703NM,2880NM,2674NM,2794NM,3094NM,
144416,2783NM,2693NM,2874NM,2699NM,2792NM,3075NM,
144444,2815NM,2685NM,2894NM,2699NM,2789NM,3157NM,
144526,2773NM,2682NM,2897NM,2680NM,2779NM,3138NM,
144548,2815NM,2693NM,2878NM,2691NM,2785NM,3081NM,
144637,2775NM,2697NM,2894NM,2666NM,2792NM,3113NM,
144703,2781NM,2685NM,2888NM,2703NM,2785NM,3147NM,
144754,2785NM,2680NM,2897NM,2674NM,2813NM,3079NM,
144820,2792NM,2691NM,2888NM,2689NM,2789NM,3142NM,
144906,2802NM,2687NM,2901NM,2676NM,2834NM,3092NM,
144931,2771NM,2691NM,2890NM,2682NM,2785NM,3102NM,
145519,2781NM,2714NM,2874NM,2684NM,2796NM,3062NM,
145542,2781NM,2695NM,2876NM,2684NM,2781NM,3126NM,
145628,2783NM,2697NM,2907NM,2680NM,2777NM,3107NM,
145657,2794NM,2689NM,2874NM,2666NM,2783NM,3130NM,
145741,2790NM,2687NM,2884NM,2701NM,2800NM,3083NM,
145807,2796NM,2748NM,2886NM,2699NM,2777NM,3153NM,
145902,2781NM,2682NM,2878NM,2706NM,2802NM,3109NM,
145930,2790NM,2695NM,2934NM,2705NM,2796NM,3100NM,
150049,2796NM,2684NM,2878NM,2699NM,2773NM,3107NM,
151453,2787NM,2685NM,2882NM,2687NM,2792NM,3155NM,
151540,2758NM,2685NM,2895NM,2682NM,2771NM,3199NM,
151634,2771NM,2687NM,2890NM,2697NM,2792NM,3197NM,
151842,2796NM,2689NM,2901NM,2693NM,2790NM,3113NM,
152041,2779NM,2737NM,2894NM,2705NM,2781NM,3113NM,
152142,2783NM,2687NM,2894NM,2689NM,2787NM,3088NM,
152219,2783NM,2687NM,2901NM,2687NM,2800NM,3081NM,
152342,2777NM,2693NM,2945NM,2687NM,2794NM,3111NM,
152550,2785NM,2689NM,2928NM,2703NM,2792NM,3121NM,
152855,2796NM,2701NM,2873NM,2682NM,2792NM,3117NM,
153003,2769NM,2703NM,2890NM,2672NM,2771NM,3157NM,
153048,2781NM,2689NM,2903NM,2708NM,2779NM,3071NM,
153115,2787NM,2701NM,2939NM,2682NM,2785NM,3149NM,
153259,2771NM,2682NM,2884NM,2735NM,2790NM,3086NM,
153338,2787NM,2697NM,2873NM,2674NM,2779NM,3092NM,
153436,2779NM,2712NM,2903NM,2687NM,2781NM,3077NM,
153503,2779NM,2685NM,2890NM,2693NM,2806NM,3079NM,
153554,2781NM,2687NM,2876NM,2695NM,2792NM,3107NM,
153621,2796NM,2699NM,2876NM,2714NM,2781NM,3119NM,
155028,2794NM,2699NM,2966NM,2682NM,2790NM,3134NM,
155107,2781NM,2682NM,2886NM,2682NM,2775NM,3161NM,
155209,2785NM,2689NM,2886NM,2670NM,2775NM,3086NM,
155241,2787NM,2703NM,2884NM,2680NM,2783NM,3105NM,
155344,2785NM,2685NM,2888NM,2672NM,2836NM,3079NM,
155420,2781NM,2697NM,2871NM,2682NM,2844NM,3125NM,
155534,2790NM,2676NM,2897NM,2682NM,2771NM,3090NM,
155632,2781NM,2695NM,2876NM,2701NM,2831NM,3100NM,
155743,2796NM,2693NM,2892NM,2689NM,2773NM,3090NM,
155855,2769NM,2689NM,2890NM,2680NM,2779NM,3136NM,
160027,2781NM,2691NM,2911NM,2691NM,2850NM,3119NM,
160101,2790NM,2693NM,2873NM,2689NM,2781NM,3096NM,
160159,2769NM,2703NM,2876NM,2699NM,2819NM,3086NM,
160235,2832NM,2687NM,2882NM,2668NM,2785NM,3117NM,
160343,2771NM,2693NM,2874NM,2680NM,2804NM,3096NM,
160420,2781NM,2691NM,2890NM,2682NM,2804NM,3113NM,
160520,2779NM,2687NM,2876NM,2676NM,2794NM,3073NM,
160605,2802NM,2695NM,2876NM,2712NM,2785NM,3117NM,
160714,2783NM,2695NM,2888NM,2678NM,2798NM,3094NM,
160745,2777NM,2693NM,2869NM,2676NM,2785NM,3086NM,
160834,2792NM,2693NM,2890NM,2687NM,2857NM,3182NM,
160901,2771NM,2682NM,2897NM,2680NM,2769NM,3107NM,
160947,2775NM,2693NM,2882NM,2682NM,2785NM,3062NM,
161013,2790NM,2685NM,2890NM,2680NM,2846NM,3123NM,
161101,2794NM,2680NM,2873NM,2684NM,2796NM,3159NM,
161131,2787NM,2680NM,2888NM,2680NM,2787NM,3119NM,
161219,2806NM,2726NM,2880NM,2697NM,2779NM,3174NM,
161247,2775NM,2687NM,2895NM,2789NM,2798NM,3128NM,
161346,2775NM,2682NM,2888NM,2680NM,2787NM,3125NM,
161412,2777NM,2693NM,2886NM,2699NM,2777NM,3163NM,
161501,2783NM,2682NM,2888NM,2817NM,2876NM,3090NM,
161528,2777NM,2687NM,2876NM,2710NM,2789NM,3056NM,
161609,2779NM,2674NM,2874NM,2680NM,2804NM,3128NM,
161642,2781NM,2695NM,2901NM,2703NM,2787NM,3144NM,
161725,2802NM,2670NM,2882NM,2684NM,2789NM,3191NM,
161756,2794NM,2706NM,2886NM,2764NM,2783NM,3123NM,
161843,2781NM,2697NM,2897NM,2714NM,2794NM,3088NM,
161909,2771NM,2693NM,2918NM,2703NM,2787NM,3176NM,
162151,2792NM,2697NM,2867NM,2689NM,2819NM,3098NM,
162225,2787NM,2693NM,2878NM,2680NM,2775NM,3111NM,
162343,2790NM,2699NM,2890NM,2670NM,2802NM,3100NM,
162420,2813NM,2682NM,2876NM,2676NM,2771NM,3138NM,
162544,2790NM,2672NM,2878NM,2682NM,2781NM,3146NM,
162619,2785NM,2684NM,2880NM,2687NM,2834NM,3111NM,
162715,2781NM,2695NM,2905NM,2699NM,2796NM,3123NM,
162826,2781NM,2689NM,2886NM,2685NM,2789NM,3193NM,
