時間,軸1,軸2,軸3,軸4,軸5,軸6
095836,2838NM,2794NM,2907NM,2878NM,2926NM,0000NM,
100005,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
100129,2897NM,2853NM,2892NM,2838NM,2934NM,3054NM,
100741,2905NM,2834NM,2888NM,2861NM,2957NM,3056NM,
100808,2846NM,2800NM,2894NM,2861NM,2995NM,3062NM,
100914,2907NM,2794NM,2905NM,2796NM,2920NM,2989NM,
100943,2863NM,2834NM,2915NM,2844NM,2991NM,3063NM,
101032,2894NM,2802NM,2871NM,2829NM,3018NM,3052NM,
101058,2892NM,2840NM,2878NM,2874NM,2983NM,3075NM,
101206,2869NM,2777NM,2878NM,2882NM,2936NM,3044NM,
101231,2855NM,2810NM,2840NM,2897NM,2937NM,3079NM,
101325,2852NM,2787NM,2886NM,2848NM,2926NM,3041NM,
101354,2874NM,2783NM,2855NM,2810NM,2945NM,3027NM,
101453,2831NM,2829NM,2850NM,2821NM,2928NM,3021NM,
101519,2832NM,2804NM,2838NM,2819NM,3014NM,3025NM,
101711,2943NM,2827NM,2821NM,2844NM,2934NM,3062NM,
101800,2819NM,2871NM,2880NM,2800NM,2934NM,3039NM,
101827,2899NM,2777NM,2836NM,2865NM,2987NM,3006NM,
101923,2934NM,2840NM,2895NM,2832NM,2932NM,3084NM,
101954,2926NM,2823NM,2874NM,2850NM,2932NM,3048NM,
102110,2886NM,2775NM,2840NM,2846NM,2955NM,2999NM,
104718,2863NM,2819NM,2844NM,2876NM,2983NM,3071NM,
104748,2884NM,2783NM,2920NM,2819NM,2991NM,3081NM,
104826,2890NM,2852NM,2873NM,2842NM,3021NM,3067NM,
104851,2853NM,2857NM,2853NM,2790NM,2991NM,3086NM,
104939,2821NM,2789NM,2853NM,2819NM,2949NM,3037NM,
105002,2924NM,2802NM,2901NM,2878NM,2972NM,3044NM,
105048,2907NM,2819NM,2857NM,2769NM,2997NM,3054NM,
105112,2861NM,2873NM,2829NM,2850NM,2951NM,3041NM,
105157,2829NM,2842NM,2918NM,2811NM,2976NM,3021NM,
105219,2855NM,2775NM,2886NM,2813NM,2941NM,3054NM,
105347,2871NM,2790NM,2840NM,2880NM,2960NM,3035NM,
105421,2886NM,0000NM,2871NM,2878NM,2983NM,3031NM,
105443,2922NM,2844NM,2861NM,2873NM,2981NM,3048NM,
113511,2865NM,2876NM,2894NM,2892NM,2979NM,3046NM,
113535,2836NM,2834NM,2874NM,2863NM,2991NM,3071NM,
113644,2913NM,2831NM,2865NM,2802NM,3004NM,3023NM,
113751,2871NM,2827NM,2913NM,2836NM,3000NM,3044NM,
113830,2880NM,2808NM,2884NM,2844NM,2972NM,3046NM,
113913,2825NM,2808NM,2865NM,2886NM,2993NM,3031NM,
113941,2894NM,2823NM,2903NM,2838NM,2958NM,3058NM,
114017,2905NM,2808NM,2916NM,2829NM,2945NM,3113NM,
115007,2907NM,2855NM,2821NM,2790NM,2964NM,3062NM,
115108,2861NM,2800NM,2844NM,2829NM,2962NM,3048NM,
115135,2871NM,2848NM,2886NM,2888NM,2966NM,3060NM,
115224,2842NM,2810NM,2899NM,2869NM,2972NM,3067NM,
115251,2853NM,2798NM,2836NM,2897NM,2928NM,3060NM,
115347,2819NM,2773NM,2905NM,2831NM,2949NM,3035NM,
115415,2852NM,2792NM,2890NM,2798NM,2937NM,3075NM,
115528,2855NM,2798NM,2890NM,2758NM,2966NM,3046NM,
115554,2895NM,2779NM,2836NM,2810NM,2999NM,3079NM,
115617,2911NM,2857NM,2886NM,2792NM,3002NM,2997NM,
115712,2874NM,2796NM,2876NM,2773NM,3010NM,3069NM,
115734,2892NM,2821NM,2876NM,2808NM,2926NM,3050NM,
115835,2884NM,2817NM,2834NM,2846NM,2997NM,3048NM,
115901,2863NM,2825NM,2861NM,2869NM,2985NM,2995NM,
120019,2869NM,0000NM,2905NM,2848NM,3021NM,2983NM,
120046,2836NM,2892NM,2842NM,2810NM,2966NM,2985NM,
120215,2844NM,2825NM,2852NM,2844NM,2985NM,2983NM,
120243,2871NM,2832NM,2859NM,2813NM,3023NM,3020NM,
120344,2924NM,2808NM,2922NM,2827NM,2974NM,3029NM,
120409,2930NM,2857NM,2913NM,2800NM,2920NM,3027NM,
120501,2838NM,2802NM,2895NM,2829NM,2928NM,3071NM,
120531,2924NM,2834NM,2897NM,2850NM,2960NM,3046NM,
120823,2869NM,2792NM,2873NM,2848NM,2970NM,3081NM,
120849,2829NM,2850NM,2859NM,2865NM,2936NM,3027NM,
120934,2897NM,2798NM,2915NM,2829NM,2926NM,3021NM,
120959,2907NM,2848NM,2829NM,2806NM,2999NM,3027NM,
121050,2899NM,2794NM,2863NM,2796NM,3029NM,2993NM,
121117,2867NM,2796NM,2838NM,2785NM,2928NM,3035NM,
121206,2840NM,2838NM,2859NM,2800NM,3018NM,3023NM,
121232,2865NM,2779NM,2829NM,2815NM,2970NM,3058NM,
121856,2852NM,2831NM,2903NM,2907NM,2964NM,3081NM,
121920,2861NM,2796NM,2899NM,2817NM,2922NM,3033NM,
121959,2897NM,2838NM,2869NM,2852NM,2978NM,3016NM,
130950,2846NM,2819NM,2819NM,2777NM,2951NM,3033NM,
132350,2901NM,2834NM,2873NM,2806NM,2918NM,3000NM,
132417,2846NM,2796NM,2880NM,2876NM,3037NM,3077NM,
132550,2850NM,2838NM,2869NM,2796NM,3025NM,3062NM,
132621,2852NM,2783NM,2880NM,2825NM,2920NM,3033NM,
133125,2901NM,2846NM,2874NM,2853NM,2962NM,3075NM,
133154,2857NM,2865NM,2911NM,2871NM,2962NM,2987NM,
133252,2848NM,2806NM,2874NM,2859NM,2934NM,3020NM,
133319,2810NM,2789NM,2882NM,2802NM,2926NM,3018NM,
133455,2884NM,2764NM,2825NM,2796NM,2926NM,3044NM,
133522,2874NM,2815NM,2855NM,2808NM,2949NM,3044NM,
135305,2859NM,2831NM,0000NM,2810NM,2987NM,3065NM,
135335,2876NM,2794NM,2874NM,2867NM,3000NM,3063NM,
135407,2882NM,2813NM,2873NM,2859NM,3020NM,3111NM,
135457,2848NM,2796NM,2909NM,2852NM,2991NM,3079NM,
135527,2829NM,2832NM,2859NM,2798NM,2903NM,3021NM,
135627,2882NM,2785NM,2850NM,2874NM,2966NM,3079NM,
140338,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
140513,2815NM,2810NM,2888NM,2832NM,2949NM,3010NM,
144426,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
144646,2871NM,2811NM,2859NM,2829NM,2924NM,3060NM,
144726,2880NM,2787NM,2880NM,2787NM,2939NM,3052NM,
144813,2832NM,2848NM,2842NM,2821NM,2947NM,2991NM,
144838,2850NM,2783NM,2865NM,2859NM,2978NM,3046NM,
144927,2888NM,2827NM,2878NM,2802NM,2926NM,3033NM,
144952,2888NM,2831NM,2918NM,2813NM,3029NM,3048NM,
145051,2894NM,2764NM,2838NM,2794NM,3014NM,3056NM,
145115,2873NM,2790NM,2831NM,2806NM,2974NM,3048NM,
145207,2871NM,2823NM,2850NM,2798NM,2951NM,3004NM,
145234,2880NM,2804NM,2853NM,2863NM,3002NM,2999NM,
145321,2936NM,2813NM,2825NM,2766NM,2947NM,3081NM,
145352,2850NM,2783NM,2905NM,2815NM,2939NM,3060NM,
145431,2823NM,2848NM,2867NM,2874NM,2976NM,3086NM,
145515,2865NM,2838NM,2838NM,2810NM,2960NM,3052NM,
145543,2907NM,2785NM,2867NM,2874NM,2953NM,3081NM,
145629,2821NM,2781NM,2844NM,2836NM,2970NM,3054NM,
145656,2892NM,2789NM,2842NM,2810NM,2999NM,3039NM,
145745,2894NM,2825NM,2899NM,2836NM,2955NM,3088NM,
145820,2857NM,0000NM,2857NM,2819NM,2926NM,3046NM,
154633,
154647,2909NM,2781NM,2911NM,2899NM,3000NM,3016NM,
154739,2884NM,2831NM,2825NM,2863NM,3025NM,3056NM,
154815,2825NM,2813NM,2903NM,2802NM,2999NM,3050NM,
154911,2895NM,2836NM,2855NM,2829NM,2989NM,3056NM,
154939,2880NM,2857NM,2878NM,2836NM,2997NM,3056NM,
155032,2842NM,2878NM,2825NM,2821NM,2922NM,3075NM,
155102,2844NM,2796NM,2899NM,2817NM,2937NM,3062NM,
155143,2829NM,2798NM,2859NM,2798NM,2936NM,2966NM,
155210,2899NM,2857NM,2827NM,2836NM,2987NM,3054NM,
155256,2821NM,2798NM,2855NM,2798NM,2918NM,3077NM,
155330,2895NM,2832NM,2848NM,2852NM,2974NM,3083NM,
155416,2831NM,2811NM,2863NM,2825NM,2976NM,3083NM,
155441,2873NM,2836NM,2863NM,2785NM,2915NM,3029NM,
155529,2842NM,2769NM,2840NM,2829NM,3044NM,3041NM,
155556,2827NM,2869NM,2855NM,2819NM,2960NM,3016NM,
155635,2897NM,2769NM,2880NM,2831NM,2947NM,3113NM,
155720,2922NM,2815NM,2876NM,2850NM,2985NM,3077NM,
155745,2890NM,2852NM,2892NM,2882NM,2972NM,3021NM,
155837,2823NM,2878NM,2852NM,2792NM,2966NM,3033NM,
155903,2865NM,2768NM,2936NM,2804NM,2926NM,3046NM,
155957,2857NM,0000NM,2888NM,2798NM,2951NM,3067NM,
160025,2840NM,2787NM,2853NM,2783NM,2928NM,3037NM,
160147,2882NM,2802NM,2848NM,2775NM,2974NM,3010NM,
160330,1NM,2794NM,2861NM,2855NM,3037NM,3020NM,
160417,2897NM,2831NM,2850NM,2785NM,2949NM,3031NM,
160445,2888NM,2848NM,2865NM,2802NM,3012NM,3060NM,
160541,2905NM,2802NM,2878NM,2852NM,2945NM,3018NM,
160607,2857NM,2844NM,2846NM,2808NM,3033NM,2981NM,
160657,2838NM,2846NM,2857NM,2794NM,2937NM,3031NM,
160723,2890NM,2825NM,2892NM,2878NM,3010NM,3077NM,
160852,2857NM,2819NM,2882NM,2863NM,2949NM,3107NM,
160919,2848NM,2773NM,2850NM,2781NM,2951NM,3058NM,
161108,2859NM,2817NM,2890NM,2863NM,2976NM,3004NM,
161136,2928NM,2823NM,2901NM,2810NM,2987NM,3060NM,
161235,2905NM,2789NM,2853NM,2764NM,2941NM,3071NM,
161311,2903NM,2850NM,2832NM,2790NM,2995NM,3050NM,
161358,2888NM,2794NM,2897NM,2821NM,2926NM,3037NM,
161425,2850NM,2823NM,2840NM,2804NM,2943NM,2997NM,
161656,2846NM,2827NM,2909NM,2808NM,2953NM,3023NM,
161740,2878NM,2792NM,2880NM,2836NM,2928NM,3069NM,
161812,2850NM,2813NM,2873NM,2852NM,3016NM,3063NM,
161853,2853NM,2804NM,2831NM,2815NM,2955NM,3048NM,
161919,2855NM,2811NM,2911NM,2842NM,2958NM,3094NM,
162210,2850NM,2802NM,2852NM,2794NM,3000NM,3027NM,
162238,2832NM,2792NM,2863NM,2781NM,2926NM,3000NM,
162334,2840NM,2867NM,2888NM,2888NM,3004NM,3037NM,
162404,2916NM,2821NM,2907NM,2825NM,3006NM,3063NM,
162454,2859NM,0000NM,2924NM,2794NM,2941NM,3041NM,
162534,2817NM,2800NM,2853NM,2829NM,3021NM,3035NM,
162615,1NM,2827NM,2943NM,2802NM,2999NM,3025NM,
162644,2852NM,2808NM,2884NM,2802NM,2924NM,3042NM,
162900,2846NM,2800NM,2907NM,2834NM,2970NM,3035NM,
162934,2821NM,2804NM,2840NM,2846NM,3012NM,3027NM,
163052,2865NM,2792NM,2834NM,2871NM,2937NM,3094NM,
163131,2831NM,2806NM,2890NM,2775NM,2932NM,3041NM,
163408,2852NM,2783NM,2897NM,2848NM,2974NM,3067NM,
163527,2920NM,2821NM,2853NM,2892NM,2951NM,3063NM,
163605,2890NM,2836NM,2840NM,2832NM,2972NM,3065NM,
163731,2821NM,2815NM,2922NM,2882NM,2987NM,3069NM,
163818,2928NM,2808NM,2853NM,2836NM,2968NM,3050NM,
163935,2899NM,2840NM,2913NM,2819NM,2930NM,3037NM,
164050,2825NM,2789NM,0000NM,2855NM,2997NM,3006NM,
165132,2873NM,2951NM,2859NM,3010NM,2899NM,
165134,2873NM,2951NM,2859NM,3010NM,2899NM,2789NM,2951NM,3010NM,
165216,2903NM,2779NM,2884NM,2798NM,2966NM,3041NM,
165301,2878NM,2798NM,2842NM,2825NM,2934NM,3006NM,
165346,2848NM,2863NM,2899NM,2853NM,2978NM,3069NM,
165416,2903NM,2800NM,2867NM,2794NM,2939NM,3014NM,
165456,2853NM,2789NM,2848NM,2787NM,2943NM,3014NM,
165535,2936NM,2811NM,2911NM,2884NM,2983NM,3037NM,
165609,2838NM,2840NM,2888NM,2848NM,2958NM,3046NM,
165638,2831NM,2787NM,2836NM,2842NM,2951NM,3006NM,
165725,2832NM,2785NM,2892NM,2888NM,2964NM,3039NM,
203046,2888NM,2853NM,2842NM,2861NM,2943NM,3035NM,
203117,2840NM,2798NM,2888NM,2808NM,2962NM,3004NM,
203144,2934NM,2836NM,2888NM,2863NM,2955NM,3033NM,
203224,2903NM,2853NM,2876NM,2800NM,3010NM,3042NM,
203346,2857NM,2810NM,2861NM,2838NM,2985NM,3016NM,
203414,2867NM,2804NM,2882NM,2842NM,2939NM,3037NM,
203448,2832NM,2848NM,2850NM,2842NM,3020NM,3029NM,
203517,2876NM,2831NM,2857NM,2785NM,2905NM,3054NM,
203628,2844NM,2825NM,2850NM,2811NM,2924NM,3042NM,
203653,2831NM,2831NM,2899NM,2865NM,2949NM,3050NM,
203734,2848NM,2785NM,2873NM,2884NM,2922NM,3031NM,
