時間,軸1,軸2,軸3,軸4,軸5,軸6
110031,2836NM,2691NM,2857NM,2678NM,2813NM,3134NM,
110057,2844NM,2691NM,2779NM,2693NM,2777NM,3071NM,
110152,2785NM,2691NM,2802NM,2697NM,2787NM,3092NM,
110218,2787NM,2684NM,2808NM,2691NM,2842NM,3170NM,
110303,2852NM,2693NM,2777NM,2684NM,2777NM,3134NM,
110331,2790NM,2703NM,2836NM,2684NM,2794NM,3132NM,
110507,2790NM,2684NM,2783NM,2708NM,2800NM,3149NM,
110535,2768NM,2668NM,2802NM,2695NM,2865NM,3096NM,
110619,2840NM,2714NM,2789NM,2670NM,2777NM,3073NM,
110647,2817NM,2687NM,2779NM,2685NM,2804NM,3081NM,
110745,2773NM,2678NM,2777NM,2693NM,2878NM,3100NM,
110817,2783NM,2685NM,2783NM,2714NM,2792NM,3105NM,
110938,2859NM,2768NM,2781NM,2684NM,2798NM,3119NM,
111006,2802NM,2685NM,2810NM,2737NM,2779NM,3121NM,
111106,2804NM,2678NM,2783NM,2684NM,2808NM,3147NM,
111209,2794NM,2680NM,2831NM,2682NM,2813NM,3071NM,
111527,2781NM,2697NM,2790NM,2678NM,2775NM,3153NM,
111556,2808NM,2682NM,2789NM,2691NM,2790NM,3165NM,
111644,2790NM,2666NM,2792NM,2718NM,2825NM,3136NM,
111728,2825NM,2726NM,2781NM,2691NM,2790NM,3155NM,
111822,2779NM,2672NM,2846NM,2703NM,2785NM,3107NM,
111845,2781NM,2705NM,2781NM,2720NM,2775NM,3084NM,
111943,2785NM,2676NM,2798NM,2691NM,2817NM,3084NM,
112007,2823NM,2718NM,2800NM,2706NM,2775NM,3100NM,
112054,2800NM,2682NM,2790NM,2680NM,2827NM,3107NM,
112117,2846NM,2691NM,2796NM,2695NM,2869NM,3071NM,
112146,2775NM,2680NM,2815NM,2672NM,2806NM,3104NM,
112217,2798NM,2691NM,2806NM,2706NM,2855NM,3100NM,
112251,2783NM,2678NM,2806NM,2716NM,2771NM,3113NM,
112335,2811NM,2716NM,2798NM,2737NM,2840NM,3115NM,
112401,2798NM,2680NM,2777NM,2712NM,2790NM,3117NM,
112453,2769NM,2691NM,2768NM,2703NM,2855NM,3084NM,
112520,2823NM,2691NM,2794NM,0000NM,2787NM,3134NM,
112604,2794NM,2750NM,0000NM,2695NM,2781NM,3142NM,
112630,2836NM,2689NM,2802NM,2672NM,2787NM,3134NM,
112717,2832NM,2699NM,2769NM,2693NM,2783NM,3100NM,
112739,2789NM,2737NM,2798NM,2712NM,2777NM,3109NM,
112825,2792NM,2701NM,2800NM,2674NM,2813NM,3130NM,
112918,2781NM,2718NM,2781NM,2699NM,2821NM,3096NM,
113015,2790NM,2708NM,2781NM,2687NM,2794NM,3130NM,
113038,2777NM,2676NM,2794NM,2701NM,2768NM,3094NM,
113138,2771NM,2685NM,2783NM,2706NM,2781NM,3119NM,
113244,2777NM,2695NM,2798NM,2684NM,2781NM,3123NM,
113329,2783NM,2687NM,2794NM,2705NM,2787NM,3119NM,
113354,2787NM,2680NM,2800NM,2691NM,2810NM,3083NM,
113427,2792NM,2689NM,2794NM,2689NM,2790NM,3048NM,
113455,2789NM,2666NM,2798NM,2701NM,2783NM,3119NM,
113518,2829NM,2695NM,2783NM,2680NM,2790NM,3159NM,
113612,2789NM,2691NM,2773NM,2699NM,2815NM,3092NM,
113635,2790NM,2674NM,2773NM,2697NM,2808NM,3142NM,
113729,2802NM,2682NM,2794NM,2684NM,2852NM,3100NM,
113755,2785NM,2737NM,2831NM,2699NM,2789NM,3100NM,
113841,2802NM,2705NM,2792NM,2701NM,2798NM,3130NM,
113905,2783NM,2739NM,2857NM,2726NM,2798NM,3079NM,
114003,2777NM,2689NM,2781NM,2670NM,2773NM,3197NM,
114027,2823NM,2731NM,2783NM,2682NM,2792NM,3178NM,
114127,2781NM,2672NM,2804NM,2706NM,2771NM,3105NM,
114204,2787NM,2724NM,2775NM,2705NM,2794NM,3136NM,
114232,2825NM,2685NM,2773NM,2682NM,2787NM,3115NM,
114327,2792NM,2699NM,2773NM,2687NM,2790NM,3073NM,
114352,2829NM,2701NM,2777NM,2701NM,2817NM,3159NM,
114439,2769NM,2701NM,2773NM,2691NM,2852NM,3121NM,
114509,2785NM,2699NM,2785NM,2684NM,2808NM,3157NM,
114551,2888NM,2735NM,2781NM,2670NM,2789NM,3079NM,
114620,2768NM,2653NM,2850NM,2693NM,2775NM,3107NM,
114726,2811NM,2697NM,2773NM,2687NM,2777NM,3098NM,
114756,2779NM,2685NM,2781NM,2687NM,2796NM,3100NM,
114828,2794NM,2668NM,2802NM,2685NM,2787NM,3121NM,
115012,2796NM,2701NM,2838NM,2672NM,2804NM,3134NM,
115045,2790NM,2697NM,2798NM,2768NM,2758NM,3104NM,
115155,2823NM,2735NM,2787NM,2689NM,2852NM,3151NM,
121408,2787NM,2701NM,2813NM,2647NM,2794NM,3083NM,
121434,2773NM,2695NM,2792NM,2705NM,2783NM,3104NM,
121524,2817NM,2672NM,2779NM,2666NM,2781NM,3086NM,
121606,2775NM,2691NM,2785NM,2687NM,2781NM,3142NM,
121804,2789NM,2687NM,2798NM,2695NM,2768NM,3090NM,
121853,2825NM,2706NM,2785NM,2701NM,2773NM,3144NM,
121921,2771NM,2697NM,2790NM,2695NM,2785NM,3086NM,
121948,2787NM,2695NM,2790NM,2697NM,2792NM,3149NM,
122056,2796NM,2699NM,2787NM,2735NM,2779NM,3144NM,
122121,2785NM,2670NM,2779NM,2685NM,2785NM,3084NM,
131008,2790NM,2693NM,2792NM,2695NM,2769NM,3109NM,
131038,2773NM,2689NM,2768NM,2705NM,2781NM,3109NM,
131130,2796NM,2708NM,2775NM,2685NM,2787NM,3157NM,
131155,2777NM,2672NM,2775NM,2699NM,2768NM,3142NM,
131247,2798NM,2687NM,2798NM,2693NM,2894NM,3159NM,
131314,2785NM,2710NM,2768NM,2731NM,2850NM,3167NM,
131415,2768NM,2689NM,2775NM,2699NM,2794NM,3109NM,
131441,2792NM,2701NM,2804NM,2689NM,2880NM,3130NM,
131533,2783NM,2682NM,2777NM,2706NM,2777NM,3126NM,
131558,2773NM,2682NM,2783NM,2705NM,2787NM,3117NM,
131646,2808NM,2691NM,2779NM,2684NM,2773NM,3151NM,
131723,2804NM,2693NM,2831NM,2687NM,2785NM,3161NM,
131814,2796NM,2685NM,2800NM,2733NM,2832NM,3138NM,
131844,2773NM,2693NM,2789NM,2724NM,2789NM,3090NM,
131930,2789NM,2689NM,2779NM,2693NM,2777NM,3100NM,
131957,2779NM,2682NM,2783NM,2680NM,2779NM,3140NM,
132047,2785NM,2682NM,2771NM,2684NM,2802NM,3067NM,
132133,2783NM,2684NM,2768NM,2668NM,2781NM,3094NM,
132225,2783NM,2685NM,2785NM,2699NM,2794NM,3136NM,
132250,2846NM,2693NM,2775NM,2712NM,2798NM,3094NM,
132351,2775NM,2699NM,2790NM,2701NM,2790NM,3062NM,
132418,2802NM,2693NM,2779NM,2689NM,2825NM,3094NM,
132524,2800NM,2710NM,2787NM,2729NM,2792NM,3105NM,
132551,2798NM,2684NM,2796NM,2695NM,2796NM,3168NM,
132637,2787NM,2695NM,2779NM,2689NM,2787NM,3090NM,
132741,2798NM,2687NM,2842NM,2722NM,2779NM,3121NM,
132918,2806NM,2672NM,2823NM,2697NM,2794NM,3088NM,
132956,2787NM,2678NM,2787NM,2760NM,2775NM,3083NM,
133109,2781NM,2685NM,2794NM,2724NM,2783NM,3073NM,
133144,2810NM,2697NM,2789NM,2682NM,2771NM,3142NM,
133848,2775NM,2699NM,2790NM,2706NM,2779NM,3151NM,
133916,2800NM,2680NM,2821NM,2710NM,2804NM,3117NM,
134008,2777NM,2689NM,2777NM,2684NM,2777NM,3119NM,
134037,2777NM,2691NM,2775NM,2687NM,2794NM,3109NM,
134132,2790NM,2697NM,2775NM,2695NM,2785NM,3090NM,
134158,2808NM,2678NM,2773NM,2771NM,2813NM,3134NM,
134254,2789NM,2705NM,2792NM,2693NM,2769NM,3088NM,
134322,2781NM,2693NM,2777NM,2674NM,2798NM,3117NM,
134524,2783NM,2693NM,2779NM,2687NM,2781NM,3174NM,
134552,2777NM,2684NM,2783NM,2708NM,2853NM,3130NM,
134713,2777NM,2691NM,2779NM,2733NM,2773NM,3107NM,
134746,2804NM,2695NM,2781NM,2727NM,2779NM,3138NM,
135353,2792NM,2680NM,2783NM,2680NM,2796NM,3065NM,
135420,2779NM,2687NM,2794NM,2735NM,2766NM,3100NM,
135509,2817NM,2706NM,2787NM,2689NM,2783NM,3140NM,
135536,2781NM,2682NM,2781NM,2685NM,2789NM,3071NM,
135613,2787NM,2689NM,2796NM,2672NM,2777NM,3065NM,
135736,2790NM,2699NM,2785NM,2668NM,2781NM,3104NM,
135804,2792NM,2684NM,2789NM,2680NM,2775NM,3132NM,
135902,2800NM,2680NM,2789NM,2676NM,2790NM,3113NM,
135929,2834NM,2689NM,2785NM,2695NM,2794NM,3077NM,
140041,2775NM,2685NM,2787NM,2701NM,2850NM,3083NM,
140132,2848NM,2684NM,2790NM,2727NM,2787NM,3168NM,
140200,2806NM,2674NM,2789NM,2674NM,2771NM,3153NM,
140309,2779NM,2691NM,2789NM,2691NM,2781NM,0000NM,
140326,2802NM,2701NM,2785NM,2684NM,2775NM,3113NM,
140841,2789NM,2668NM,2787NM,2676NM,2792NM,3144NM,
141247,2783NM,2682NM,2775NM,2674NM,2789NM,3126NM,
141311,2800NM,2685NM,2789NM,2701NM,2802NM,3168NM,
141458,2775NM,2682NM,2792NM,2680NM,2781NM,3132NM,
141541,2779NM,2680NM,2783NM,2693NM,2787NM,3170NM,
141704,2781NM,2678NM,2773NM,2680NM,2783NM,3086NM,
141741,2785NM,2685NM,2783NM,2699NM,2773NM,3088NM,
142057,2789NM,2750NM,2785NM,2682NM,2783NM,3109NM,
142138,2775NM,2706NM,2798NM,2684NM,2787NM,3111NM,
142255,2781NM,2682NM,2777NM,2724NM,2796NM,3168NM,
142350,2787NM,2697NM,2783NM,2706NM,2777NM,3084NM,
142502,2781NM,2678NM,2785NM,2680NM,2792NM,3195NM,
142624,2769NM,2697NM,2777NM,2676NM,2773NM,3149NM,
142737,2781NM,2685NM,2790NM,2684NM,2789NM,3102NM,
142808,2798NM,2689NM,2777NM,2701NM,2783NM,3123NM,
142949,2798NM,2682NM,2796NM,2785NM,2781NM,3086NM,
143015,2789NM,2687NM,2811NM,2710NM,2775NM,3075NM,
143152,2789NM,2682NM,2785NM,2676NM,2785NM,3098NM,
143218,2785NM,2682NM,2823NM,2682NM,2785NM,3077NM,
143429,2798NM,2684NM,2796NM,2714NM,2789NM,3142NM,
143508,2781NM,2666NM,2792NM,2703NM,2781NM,3149NM,
143658,2804NM,2682NM,2785NM,2695NM,2821NM,3210NM,
143721,2789NM,2737NM,2796NM,2682NM,2773NM,3098NM,
143832,2800NM,2687NM,2823NM,2693NM,2771NM,3088NM,
143858,2787NM,2695NM,2775NM,2689NM,2779NM,3151NM,
144008,2779NM,2682NM,2781NM,2666NM,2781NM,3079NM,
144034,2785NM,2726NM,2789NM,2687NM,2806NM,3048NM,
144125,2802NM,2689NM,2771NM,2672NM,2787NM,3134NM,
144151,2796NM,2687NM,2834NM,2705NM,2773NM,3210NM,
144358,2781NM,2687NM,2785NM,2701NM,2781NM,3104NM,
144449,2781NM,2685NM,2779NM,2670NM,2800NM,3075NM,
144552,2863NM,2680NM,2789NM,2687NM,2781NM,3067NM,
144618,2790NM,2674NM,2798NM,2706NM,2775NM,3084NM,
144735,2785NM,2695NM,2773NM,2684NM,2781NM,3163NM,
144804,2804NM,2693NM,2792NM,2685NM,2785NM,3094NM,
144852,2783NM,2684NM,2792NM,2706NM,2789NM,3119NM,
144919,2779NM,2684NM,2783NM,2727NM,2798NM,3163NM,
145008,2783NM,2689NM,2794NM,2712NM,2789NM,3212NM,
145310,2775NM,2693NM,2836NM,0000NM,2781NM,3161NM,
145401,2790NM,2676NM,2876NM,2691NM,2779NM,3056NM,
145426,2798NM,2682NM,2792NM,2701NM,2783NM,3188NM,
145524,2781NM,2693NM,2789NM,2716NM,2783NM,3102NM,
145549,2779NM,2691NM,2771NM,2697NM,2802NM,3165NM,
145633,2785NM,2672NM,2775NM,2687NM,2789NM,3111NM,
145700,2787NM,2689NM,2779NM,2714NM,2785NM,3140NM,
145752,2794NM,2689NM,2787NM,2706NM,2773NM,3071NM,
145825,2773NM,2703NM,2831NM,2737NM,2798NM,3067NM,
145924,2773NM,2687NM,2798NM,2699NM,2781NM,3105NM,
145959,2779NM,2726NM,2775NM,0000NM,2777NM,3140NM,
150039,2781NM,2693NM,2783NM,2680NM,2775NM,3094NM,
151531,1NM,2682NM,2802NM,2668NM,2827NM,3086NM,
151734,2787NM,2685NM,2783NM,2680NM,2794NM,3113NM,
151847,2785NM,2705NM,2769NM,2678NM,2781NM,3086NM,
152139,2813NM,2703NM,2796NM,2674NM,2775NM,3159NM,
152206,2838NM,2687NM,2781NM,2684NM,2773NM,3132NM,
152257,2777NM,2668NM,2819NM,2689NM,2790NM,3073NM,
152322,2804NM,2693NM,2825NM,2693NM,2848NM,3098NM,
152603,2779NM,2678NM,2800NM,2684NM,2787NM,3096NM,
152629,2836NM,2691NM,2781NM,2697NM,2802NM,3153NM,
152711,2773NM,2689NM,2771NM,2701NM,2796NM,3105NM,
152733,2802NM,2676NM,2773NM,2708NM,2781NM,3147NM,
152825,2792NM,2674NM,2768NM,2691NM,2777NM,3105NM,
152852,2794NM,2689NM,2792NM,2699NM,2783NM,3134NM,
153042,2827NM,2691NM,2775NM,2672NM,2777NM,3090NM,
153113,2792NM,2747NM,2787NM,2685NM,2787NM,3146NM,
153305,2792NM,2695NM,2792NM,2693NM,2802NM,3132NM,
153332,2787NM,2685NM,2785NM,2687NM,2787NM,3214NM,
153430,2792NM,2691NM,2878NM,2708NM,2853NM,3073NM,
153455,2783NM,2678NM,2779NM,2697NM,2781NM,3134NM,
153646,2771NM,2685NM,2781NM,2659NM,2792NM,3098NM,
153712,2796NM,2687NM,2783NM,2666NM,2779NM,3096NM,
153839,2789NM,2684NM,2785NM,2706NM,2779NM,3100NM,
153926,2787NM,2710NM,2781NM,2684NM,2775NM,3136NM,
154033,2804NM,2693NM,2789NM,2762NM,2766NM,3138NM,
154106,2792NM,2682NM,2792NM,2685NM,2773NM,3138NM,
154425,92 ONM,ONM,ONM,ONM,02771NM,ONM,
154629,2781NM,2773NM,2693NM,3149NM,2869NM,
154630,2781NM,2773NM,2693NM,3149NM,2869NM,2722NM,2773NM,3149NM,
154702,2787NM,2687NM,2787NM,2705NM,2771NM,3151NM,
154910,2783NM,2714NM,2798NM,2705NM,2773NM,3100NM,
154943,2810NM,2684NM,2781NM,2689NM,2777NM,3083NM,
155040,2800NM,2705NM,2798NM,2708NM,2817NM,3088NM,
155115,2779NM,2699NM,2771NM,2685NM,2783NM,3100NM,
155152,2781NM,2693NM,2777NM,2680NM,2779NM,3102NM,
155225,2790NM,2727NM,2783NM,2678NM,2800NM,3222NM,
155319,2773NM,2680NM,2783NM,2703NM,2777NM,3115NM,
155400,2768NM,2691NM,2777NM,2655NM,2798NM,3115NM,
155521,2796NM,2708NM,2787NM,2678NM,2777NM,3071NM,
155548,2777NM,2699NM,2792NM,2693NM,2775NM,3065NM,
155721,2779NM,2678NM,2783NM,2670NM,2789NM,3140NM,
155749,2781NM,2680NM,2773NM,2674NM,2775NM,3128NM,
155838,2773NM,2691NM,2779NM,2676NM,2781NM,3107NM,
155905,2783NM,2701NM,2789NM,2703NM,2768NM,3180NM,
155947,2773NM,2697NM,2769NM,2682NM,2796NM,3167NM,
160012,2796NM,2685NM,2777NM,2672NM,2777NM,3157NM,
160054,2781NM,2685NM,2783NM,2701NM,2796NM,3102NM,
160117,2790NM,2689NM,2775NM,2701NM,2792NM,3104NM,
160212,2787NM,2693NM,2783NM,2697NM,2783NM,3126NM,
160239,2783NM,2680NM,2844NM,2695NM,2787NM,3136NM,
160321,2789NM,2676NM,2779NM,2670NM,2796NM,3168NM,
160348,2781NM,2680NM,2787NM,2703NM,2790NM,3138NM,
160530,2790NM,2689NM,2769NM,2697NM,2792NM,3094NM,
160556,2779NM,2680NM,2777NM,2685NM,2777NM,3121NM,
160832,2777NM,2684NM,2787NM,2674NM,2783NM,3071NM,
160859,2773NM,2693NM,2777NM,2680NM,2787NM,3092NM,
161010,2794NM,2687NM,2802NM,2689NM,2790NM,3168NM,
161037,2794NM,2693NM,2768NM,2716NM,2792NM,3142NM,
161142,2789NM,2697NM,2846NM,2689NM,2773NM,3081NM,
161208,2790NM,2682NM,2775NM,2691NM,2771NM,3098NM,
161421,2789NM,2672NM,2796NM,2682NM,2779NM,3096NM,
161449,2769NM,2682NM,2777NM,2703NM,2792NM,3130NM,
161604,2810NM,2687NM,2842NM,2685NM,2773NM,0000NM,
161704,2798NM,2670NM,2771NM,2701NM,2769NM,3062NM,
161838,2800NM,2689NM,2777NM,2680NM,2785NM,3088NM,
161933,2785NM,2687NM,2781NM,2695NM,2789NM,3161NM,
162003,2783NM,2678NM,2779NM,2678NM,2787NM,3168NM,
162042,2789NM,2689NM,2773NM,2741NM,2769NM,3151NM,
162125,2777NM,2701NM,2785NM,2685NM,2773NM,3096NM,
162152,2773NM,2685NM,2787NM,2687NM,2766NM,3113NM,
162231,2796NM,2687NM,2771NM,2676NM,2781NM,3107NM,
162304,2792NM,2697NM,2787NM,2701NM,2827NM,3107NM,
162355,2796NM,2697NM,2775NM,2718NM,2781NM,3117NM,
162421,2787NM,2678NM,2775NM,2678NM,2781NM,3098NM,
162500,2775NM,2710NM,2779NM,2750NM,2787NM,3119NM,
162525,2783NM,2695NM,2798NM,2674NM,2787NM,3109NM,
162610,2790NM,2699NM,2781NM,0000NM,2838NM,3086NM,
162638,2783NM,2693NM,2789NM,2729NM,2783NM,3096NM,
162759,2781NM,2699NM,2798NM,2689NM,2798NM,3071NM,
162824,2775NM,2703NM,2785NM,2712NM,2771NM,3084NM,
162903,2789NM,2714NM,2846NM,2706NM,2792NM,3186NM,
162927,2777NM,2718NM,2787NM,2752NM,2783NM,3201NM,
163050,2787NM,2682NM,2890NM,2682NM,2796NM,3098NM,
163121,2787NM,2682NM,2781NM,2701NM,2789NM,3130NM,
163227,2781NM,2693NM,2783NM,2701NM,2836NM,3090NM,
163256,2779NM,2676NM,2781NM,2680NM,2808NM,3113NM,
163343,2790NM,2685NM,2781NM,2691NM,2789NM,3054NM,
163409,2817NM,2695NM,2790NM,2680NM,2796NM,3128NM,
163503,2817NM,2695NM,2783NM,2674NM,2792NM,3111NM,
163528,2789NM,2684NM,2787NM,2682NM,2764NM,3105NM,
163615,2785NM,2697NM,2787NM,2682NM,2796NM,3180NM,
163644,2777NM,2689NM,2783NM,2701NM,2783NM,3134NM,
163737,2773NM,2697NM,2785NM,2687NM,2771NM,3094NM,
163801,2811NM,2699NM,2781NM,2727NM,2794NM,3140NM,
163855,2796NM,2691NM,2779NM,2737NM,2785NM,3140NM,
163921,2798NM,2689NM,2787NM,2674NM,2792NM,3100NM,
164008,2775NM,2689NM,2789NM,2745NM,2773NM,3088NM,
164034,2823NM,2689NM,2771NM,2705NM,2789NM,3100NM,
164152,2779NM,2695NM,2808NM,2684NM,2783NM,3188NM,
164231,2789NM,2689NM,2785NM,2693NM,2783NM,3104NM,
164422,2779NM,2693NM,2781NM,2674NM,2798NM,3094NM,
164629,76 ONM,ONM,ONM,2676NM,2798NM,3092NM,
164847,2768NM,2678NM,2775NM,2687NM,2785NM,3069NM,
164907,2790NM,2682NM,2781NM,2678NM,2802NM,3186NM,
164934,2806NM,2697NM,2783NM,2678NM,2785NM,3094NM,
165025,2771NM,2684NM,2777NM,2697NM,2783NM,3125NM,
